"","Date","Home","Away","Unique_Devices","Starts","Live_Unique_Devices","Live_Starts","VOD_Unique_Devices","VOD_Starts","Life_Play_Time","Attendance","Capacity","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","total_ns_tickets","NAT.TV","NAT_dur","NAT_ratings","NAT_avg_viewers","NAT_avg_household","CN.TV","CN.TV2","DAY","DAY2","ET","ET2","Month","A_DUR","A_HH.RTG","A_HH.SHR","A_HH.IMP","H_DUR","H_HH.RTG","H_HH.SHR","H_HH.IMP","dma_home","dma_away","home_gt","away_gt","home_gt_q","away_gt_q","home_gt_lag","away_gt_lag","home_gt_lagq","away_gt_lagq","gt_tot","gtlag_tot","gt2_tot","gtq_tot","gtlagq_tot","gt2q_tot","Home_Followers_Facebook","Home_Followers_Twitter","Home_Followers_Instagram","Home_Followers_Snapchat","Home_Followers_Weibo","Home_Engagements_Facebook","Home_Engagements_Twitter","Home_Engagements_Instagram","Home_Impressions_Facebook","Home_Impressions_Twitter","Away_Followers_Facebook","Away_Followers_Twitter","Away_Followers_Instagram","Away_Followers_Snapchat","Away_Followers_Weibo","Away_Engagements_Facebook","Away_Engagements_Twitter","Away_Engagements_Instagram","Away_Impressions_Facebook","Away_Impressions_Twitter","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","sellout","dma_tot"
"36","2018-04-07","GSW","NOP",25606,60852,22202,54973,3810,5879,1040318.84,19596,19596,2750,"43.10%",14729,1849,1408,17986,"none",NA,NA,NA,NA,"none","none","Sat","Sat","5:30 PM","Afternoon","4",150,1.13,1.9,7.4,150,6.6,16,161,2.49,0.64,14,26.3529411764706,4.66666666666667,4.3921568627451,22,30.4615384615385,7.33333333333333,5.07692307692308,40.3529411764706,52.4615384615385,92.814479638009,9.05882352941176,12.4102564102564,21.4690799396682,11114267,5724265,8250231,621686,4089069,28436600,11716406,46889139,205520902,133819327,1735803,827357,912164,44434,893001,2574074,4103868,4216470,23121622,33782844,12850070,6551622,9162395,666120,4982070,31010674,15820274,51105609,208094976,167602171,1,3.13
"37","2018-04-07","HOU","OKC",4904,9383,192,563,4714,8820,231567.01,18055,18055,110,"138.10%",12131,1342,2623,16096,"ABC",154,1.701471308,2680,2035,"NBAC","NBAC","Sat","Sat","7:30 PM","7:30 PM","4",NA,NA,NA,NA,NA,NA,NA,NA,2.45,0.72,10.5,24.5,3.75,2.91666666666667,7.33333333333333,15.0526315789474,2.61904761904762,1.79197994987469,35,22.3859649122807,57.3859649122807,6.66666666666667,4.41102756892231,11.077694235589,9424989,2604125,2363599,167076,3387441,14806649,7117121,17654534,104728464,60572699,7249160,2620866,3391866,202895,1712578,6740611,5644063,23893602,56206461,46825722,16674149,5224991,5755465,369971,5100019,21547260,12761184,41548136,111469075,107398421,1,3.17
"38","2018-04-07","LAC","DEN",1103,1524,53,88,1050,1436,29235.28,16166,19068,6,"-44.20%",11131,3645,625,15401,"NBA TV",152,0.272547863,167,126,"NBAC","NBAC","Sat","Sat","12:30 PM","Noon","4",150,0.7,2,12,150,0.2,1,12,5.48,1.63,16.3333333333333,9.33333333333333,4.08333333333333,3.33333333333333,31.7777777777778,6.94736842105263,7.94444444444444,2.4812030075188,25.6666666666667,38.7251461988304,64.3918128654971,7.41666666666667,10.4256474519632,17.8423141186299,3849568,1375961,1860111,109432,2853823,815563,599064,1972376,10950766,8410026,2005240,802676,623844,33728,915997,2965947,1349501,1891151,21026270,14446933,5854808,2178637,2483955,143160,3769820,3781510,1948565,3863527,13916713,22856959,0.847807845605202,7.11
"39","2018-04-07","NYK","MIL",8946,17009,7964,15535,1082,1474,334357.25,19812,19812,790,"-70.20%",11391,2852,3554,17797,"none",NA,NA,NA,NA,"none","none","Sat","Sat","7:30 PM","7:30 PM","4",150,1.41,2.5,12.1,135,0.5,1,37,7.35,0.9,10.5,37.8823529411765,4.84615384615385,8.41830065359477,6.94736842105263,34.5714285714286,3.20647773279352,7.68253968253968,48.3823529411765,41.5187969924812,89.9011499336577,13.2644544997486,10.8890174153332,24.1534719150818,6001908,2088947,1707865,81479,1694712,1858432,1441278,4614649,21275917,13818794,1645806,894310,988621,98816,2954787,6571866,5279731,8060318,32070951,44155513,7647714,2983257,2696486,180295,4649499,8430298,6721009,12674967,27847783,57974307,1,8.25
"40","2018-04-07","SAS","POR",17348,36444,15308,32572,2375,3872,609718.51,18610,18418,1025,"29.90%",12824,2932,1093,16849,"none",NA,NA,NA,NA,"none","none","Sat","Sat","8:00 PM","Late","4",150,3.9,8,46,135,8,14,74,0.94,1.14,61.6,33.0909090909091,3.17181571815718,2.45117845117845,41.25,22,2.1239837398374,1.62962962962963,94.6909090909091,63.25,157.940909090909,5.62299416933563,3.75361336946703,9.37660753880266,7199625,3360317,2114759,160498,2445541,10371617,5903099,13725839,106220951,66435596,2440198,1148812,1011423,86016,573504,3321332,1809974,3585464,25817833,22731072,9639823,4509129,3126182,246514,3019045,13692949,7713073,17311303,109542283,89166668,1.01042458464546,2.08
"41","2018-04-06","BOS","CHI",12347,27792,10353,24086,2323,3706,453937.36,18624,18624,1581,"112.70%",14565,848,1806,17219,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:30 PM","7:30 PM","4",135,1.7,3,56,135,2.9,5,70,2.42,3.46,4.63157894736842,26.6315789473684,5.14619883040936,14.7953216374269,4.30769230769231,10.7692307692308,4.78632478632479,5.98290598290598,31.2631578947368,15.0769230769231,46.3400809716599,19.9415204678363,10.7692307692308,30.710751237067,9000402,3248218,2510041,195676,828928,13191480,8142929,29167899,126956675,91206435,18299776,4116376,3515387,264202,1753769,9998551,1501055,2465613,85704563,25945575,27300178,7364594,6025428,459878,2582697,23190031,9643984,31633512,136955226,117152010,1,5.88
"42","2018-04-06","DET","DAL",4240,7896,3525,6861,782,1035,100159.68,18768,20491,4,"-17.30%",8370,5093,1235,14698,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","4",150,0.3,1,9,150,0.6,1,12,1.85,2.71,5.78947368421053,9.05882352941176,2.14424951267057,2.81830065359477,3.23076923076923,9.73913043478261,1.1965811965812,3.02995169082126,14.8482972136223,12.9698996655518,27.8181968791741,4.96255016626534,4.22653288740245,9.18908305366779,1815727,859572,705620,60541,1015027,1405673,457836,992964,10207681,8348707,4445715,1497462,764535,58197,2956040,1429537,709842,618802,15481130,8151989,6261442,2357034,1470155,118738,3971067,2835210,1167678,1611766,11637218,16500696,0.915914303840711,4.56
"43","2018-04-06","LAL","MIN",1622,2544,73,115,1549,2429,60888.22,18997,18997,1350,"14.20%",14646,391,1303,16340,"NBA TV",143,0.43,242,197,"NBAC","NBAC","Fri","Fri","7:30 PM","7:30 PM","4",150,2.9,7,49,150,1.7,3,92,5.48,1.74,26.6315789473684,6.76923076923077,5.32631578947368,4.23076923076923,10.7692307692308,4.66666666666667,2.15384615384615,2.91666666666667,33.4008097165992,15.4358974358974,48.8367071524966,9.55708502024292,5.07051282051282,14.6275978407557,21468929,7446076,4548982,250270,2926855,13206306,7141653,6274200,123988643,77794231,1902174,877382,1057987,55514,2841348,2833829,4564426,4355669,24461205,39379967,23371103,8323458,5606969,305784,5768203,16040135,11706079,10629869,126822472,117174198,1,7.22
"44","2018-04-06","MEM","SAC",4399,7799,3839,6939,624,860,112840.85,16527,17794,263,"-24.70%",10291,2611,480,13382,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","4",150,1.2,2,17,150,0.66,1.1,4,0.63,1.38,9.26315789473684,22,2.41228070175439,2.44444444444444,14,48.3636363636364,3.64583333333333,5.37373737373737,31.2631578947368,62.3636363636364,93.6267942583732,4.85672514619883,9.01957070707071,13.8762958532695,1835036,935473,572556,43076,498356,395616,732943,582063,4703414,10108773,5637107,991313,739443,48969,944930,1925209,1193884,1200038,23949995,12005802,7472143,1926786,1311999,92045,1443286,2320825,1926827,1782101,6628623,22114575,0.928796223446105,2.01
"45","2018-04-06","NYK","MIA",6348,14397,5365,12696,1113,1701,234292.77,19569,19812,803,"-68.30%",11322,769,5438,17529,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:30 PM","7:30 PM","4",150,2.6,5,43,150,0.8,2,59,7.35,1.7,6.94736842105263,12.5714285714286,3.20647773279352,4.8796992481203,17.2307692307692,8.84210526315789,7.95266272189349,3.43213296398892,19.5187969924812,26.0728744939271,45.5916714864083,8.08617698091382,11.3847956858824,19.4709726667962,6001908,2088947,1707865,81479,1694712,1858432,1441278,4614649,21275917,13818794,15691335,4722872,2959140,146890,2259615,11883099,3918574,12165232,94293640,49350875,21693243,6811819,4667005,228369,3954327,13741531,5359852,16779881,33159016,63169669,0.987734706238643,9.05
"46","2018-04-06","ORL","CHA",1788,3183,1341,2615,465,568,35267.89,17018,18846,300,"-21.10%",6010,4573,2987,13570,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","4",135,0.466666667,1,5.666666667,135,0,0,1,1.52,1.19,19.25,6.94736842105263,1.7875,3.85964912280702,12.7272727272727,6.46153846153846,1.18181818181818,3.58974358974359,26.1973684210526,19.1888111888112,45.3861796098638,5.64714912280702,4.77156177156177,10.4187108943688,2787417,1596383,658096,27315,1507538,3130150,672604,913620,17410946,5072428,1770689,888828,836752,59828,940441,713940,508810,1259331,6774069,8495962,4558106,2485211,1494848,87143,2447979,3844090,1181414,2172951,18124886,13568390,0.903003289822774,2.71
"47","2018-04-06","PHI","CLE",8939,15934,456,828,8485,15106,438036.17,20769,20478,NA,"",15179,2335,1131,18645,"NBA TV",163,0.77,470,355,"NBAC","NBAC","Fri","Fri","7:00 PM","7:00 PM","4",165,9,15,131,165,5.8,11,166,2.94,1.5,60.5,5.17647058823529,5.54583333333333,2.55228758169935,48.3636363636364,7.30434782608696,4.43333333333333,3.60144927536232,65.6764705882353,55.6679841897233,121.344454777959,8.09812091503268,8.03478260869565,16.1329035237283,1692849,1522523,1095611,65468,1236429,8220478,13436782,13035076,51884208,88333894,8731609,3219609,6260452,487466,3384848,19299172,18709991,69543217,190008684,142146150,10424458,4742132,7356063,552934,4621277,27519650,32146773,82578293,71183380,230480044,1.01421037210665,4.44
"48","2018-04-06","PHX","NOP",6746,13540,6205,12754,602,786,269835.85,18055,18055,232,"-2.80%",5861,5695,909,12465,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","4",150,0.96,1.6,6,150,0.4,1,8,1.89,0.64,44,30.4615384615385,4.8125,5.07692307692308,30.3333333333333,21.7777777777778,3.31770833333333,3.62962962962963,74.4615384615385,52.1111111111111,126.57264957265,9.88942307692308,6.94733796296296,16.836761039886,1913201,1003688,727022,53494,522675,746138,789473,1115364,8172432,9760708,1735803,827357,912164,44434,893001,2574074,4103868,4216470,23121622,33782844,3649004,1831045,1639186,97928,1415676,3320212,4893341,5331834,10746506,43543552,1,2.53
"49","2018-04-06","TOR","IND",6437,12843,5592,11558,929,1285,215286.73,19924,19800,1136,"90.90%",14656,1766,1841,18263,"none",NA,NA,NA,NA,"SN1","SN","Fri","Fri","7:30 PM","7:30 PM","4",135,3.8,6,39,NA,NA,NA,NA,2.86,1.09,33,22,1.45588235294118,5.5,61.6,12.9230769230769,2.71764705882353,3.23076923076923,55,74.5230769230769,129.523076923077,6.95588235294118,5.94841628959276,12.9042986425339,2278766,1706502,1349163,96645,4022099,4502452,9265825,16530766,27042812,56559810,3321471,1131991,1219888,72930,946901,5080702,3756355,5156108,46259484,34349574,5600237,2838493,2569051,169575,4969000,9583154,13022180,21686874,32123514,90909384,1.00626262626263,3.95
"50","2018-04-06","WAS","ATL",3805,7030,3257,6310,581,720,93300.16,19557,20356,781,"-15.90%",9888,2242,2630,14760,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","4",150,0.5,1,12,150,1,2,24,2.48,2.41,187,22,4.4,2.44444444444444,74.6666666666667,28,1.75686274509804,3.11111111111111,209,102.666666666667,311.666666666667,6.84444444444444,4.86797385620915,11.7124183006536,1542015,864431,849168,56612,504495,1517054,1757371,4105878,14286775,21669255,1642015,1209789,773244,67437,504408,419406,1015959,907971,4967262,13654081,3184030,2074220,1622412,124049,1008903,1936460,2773330,5013849,14706181,35323336,0.960748673609746,4.89
"51","2018-04-05","CLE","WAS",28700,92449,24708,84428,4383,8021,931415.29,20562,20562,101,"25.40%",15004,2900,1185,19089,"TNT",144,1.5,1755,1381,"TSN","TSN","Thu","Weekday","8:00 PM","Late","4",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.48,7.30434782608696,74.6666666666667,3.60144927536232,1.75686274509804,10,105,4.93055555555556,2.47058823529412,81.9710144927536,115,196.971014492754,5.35831202046036,7.40114379084967,12.75945581131,8731609,3219609,6260452,487466,3384848,19299172,18709991,69543217,190008684,142146150,1542015,864431,849168,56612,504495,1517054,1757371,4105878,14286775,21669255,10273624,4084040,7109620,544078,3889343,20816226,20467362,73649095,191525738,163815405,1,3.98
"52","2018-04-05","DEN","MIN",9627,24845,8651,23435,1021,1410,238384.57,16415,19520,NA,"",5693,2455,3173,11321,"TNT",145,0.955301994,1083,864,"TSN","TSN","Thu","Weekday","8:30 PM","Late","4",150,2.4,6,42,NA,NA,NA,NA,1.63,1.74,9.69230769230769,4.66666666666667,3.46153846153846,2.91666666666667,13.125,6.36363636363636,4.6875,3.97727272727273,14.3589743589744,19.4886363636364,33.8476107226107,6.37820512820513,8.66477272727273,15.0429778554779,2005240,802676,623844,33728,915997,2965947,1349501,1891151,21026270,14446933,1902174,877382,1057987,55514,2841348,2833829,4564426,4355669,24461205,39379967,3907414,1680058,1681831,89242,3757345,5799776,5913927,6246820,23860099,53826900,0.84093237704918,3.37
"53","2018-04-05","HOU","POR",17308,36411,14336,31265,3345,5146,561945.25,18055,18055,48,"23.80%",12232,2266,1110,15608,"none",NA,NA,NA,NA,"NBAC","NBAC","Thu","Weekday","7:00 PM","7:00 PM","4",150,3.2,7,38,150,2.8,5,68,2.45,1.14,7,21,2.5,1.55555555555556,10.5,67.5,3.75,5,28,78,106,4.05555555555556,8.75,12.8055555555556,9424989,2604125,2363599,167076,3387441,14806649,7117121,17654534,104728464,60572699,2440198,1148812,1011423,86016,573504,3321332,1809974,3585464,25817833,22731072,11865187,3752937,3375022,253092,3960945,18127981,8927095,21239998,108049796,83303771,1,3.59
"54","2018-04-05","IND","GSW",22906,48942,20024,44268,3194,4674,914234.04,17923,17923,373,"205.50%",9265,2513,4608,16386,"none",NA,NA,NA,NA,"none","none","Thu","Weekday","7:00 PM","7:00 PM","4",135,4.6,13,114,150,4.7,8,48,1.09,2.49,12.9230769230769,10.5,3.23076923076923,3.5,17.5,14,4.375,4.66666666666667,23.4230769230769,31.5,54.9230769230769,6.73076923076923,9.04166666666667,15.7724358974359,3321471,1131991,1219888,72930,946901,5080702,3756355,5156108,46259484,34349574,11114267,5724265,8250231,621686,4089069,28436600,11716406,46889139,205520902,133819327,14435738,6856256,9470119,694616,5035970,33517302,15472761,52045247,74696084,168168901,1,3.58
"55","2018-04-05","MIL","BRK",5890,12770,5170,11591,791,1179,179249.82,18378,18717,19,"-53.10%",7983,3163,4062,15208,"none",NA,NA,NA,NA,"none","none","Thu","Weekday","7:00 PM","7:00 PM","4",135,0.1,0,11,150,1.9,3,17,0.9,7.35,11.7894736842105,4.30769230769231,2.61988304093567,2.39316239316239,10.6521739130435,5.46875,2.36714975845411,3.03819444444444,16.0971659919028,16.1209239130435,32.2180899049463,5.01304543409807,5.40534420289855,10.4183896369966,1645806,894310,988621,98816,2954787,6571866,5279731,8060318,32070951,44155513,2729529,893179,787439,76638,2175337,295973,511285,911436,5330332,9189433,4375335,1787489,1776060,175454,5130124,6867839,5791016,8971754,32366924,53344946,0.98188812309665,8.25
"56","2018-04-05","UTA","LAC",9556,21929,8470,19834,1281,2095,432233.39,18306,18306,271,"67.30%",10634,1741,1875,14250,"none",NA,NA,NA,NA,"none","none","Thu","Weekday","7:00 PM","7:00 PM","4",150,0.4,1,19,150,7.91,15.5,75.2,0.92,5.48,56,17.2307692307692,2.24,4.30769230769231,110.833333333333,30.625,4.43333333333333,7.65625,73.2307692307692,141.458333333333,214.689102564103,6.54769230769231,12.0895833333333,18.6372756410256,1677491,831086,605612,65671,675542,5884959,8155287,7221270,35140921,62738633,3849568,1375961,1860111,109432,2853823,815563,599064,1972376,10950766,8410026,5527059,2207047,2465723,175103,3529365,6700522,8754351,9193646,35956484,71148659,1,6.4
"57","2018-04-04","ATL","MIA",6087,12941,5301,11458,928,1483,207000.93,16696,15711,325,"-18.70%",6585,4702,3356,14643,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","4",150,2.8,5,47,135,0.3,1,8,2.41,1.7,35,16.7391304347826,3.88888888888889,6.49742562929062,21,8.07692307692308,2.33333333333333,3.13512145748988,51.7391304347826,29.0769230769231,80.8160535117057,10.3863145181795,5.46845479082321,15.8547693090027,1642015,1209789,773244,67437,504408,419406,1015959,907971,4967262,13654081,15691335,4722872,2959140,146890,2259615,11883099,3918574,12165232,94293640,49350875,17333350,5932661,3732384,214327,2764023,12302505,4934533,13073203,16850361,63004956,1.06269492712113,4.11
"58","2018-04-04","DET","PHI",15645,34037,13567,30832,2312,3205,672262.7,18395,20491,3,"11.20%",8390,2600,1728,12718,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","4",150,3,5,86,150,1.3,2,24,1.85,2.94,6.5625,51.1538461538462,2.43055555555556,4.68910256410256,5.83333333333333,36,2.16049382716049,3.3,57.7163461538462,41.8333333333333,99.5496794871795,7.11965811965812,5.46049382716049,12.5801519468186,1815727,859572,705620,60541,1015027,1405673,457836,992964,10207681,8348707,1692849,1522523,1095611,65468,1236429,8220478,13436782,13035076,51884208,88333894,3508576,2382095,1801231,126009,2251456,9626151,13894618,14028040,18428159,96682601,0.897711190278659,4.79
"59","2018-04-04","LAL","SAS",2342,4055,107,195,2235,3860,98262.7,18997,18997,1333,"10.20%",14646,73,1650,16369,"ESPN",158,1.2,1305,1050,"none","none","Wed","Weekday","7:30 PM","7:30 PM","4",165,3.1,7,29,165,1.4,2,75,5.48,0.94,10.9375,45.7692307692308,2.1875,2.35668125912028,8.16666666666667,39,1.63333333333333,2.00813008130081,56.7067307692308,47.1666666666667,103.873397435897,4.54418125912028,3.64146341463415,8.18564467375443,21468929,7446076,4548982,250270,2926855,13206306,7141653,6274200,123988643,77794231,7199625,3360317,2114759,160498,2445541,10371617,5903099,13725839,106220951,66435596,28668554,10806393,6663741,410768,5372396,23577923,13044752,20000039,134360260,144229827,1,6.42
"60","2018-04-04","NOP","MEM",4783,8619,4194,7794,640,825,136854.43,16521,16903,401,"-30.10%",9327,1252,1778,12357,"none",NA,NA,NA,NA,"NBAC","NBAC","Wed","Weekday","8:30 PM","Late","4",135,0.544444444,1,3.555555556,150,2.3,3,14,0.64,0.63,30.2272727272727,13.125,5.03787878787879,3.41796875,21,9.33333333333333,3.5,2.43055555555556,43.3522727272727,30.3333333333333,73.6856060606061,8.45584753787879,5.93055555555556,14.3864030934343,1735803,827357,912164,44434,893001,2574074,4103868,4216470,23121622,33782844,1835036,935473,572556,43076,498356,395616,732943,582063,4703414,10108773,3570839,1762830,1484720,87510,1391357,2969690,4836811,4798533,23517238,43891617,0.977400461456546,1.27
"61","2018-04-04","ORL","DAL",3903,7665,3450,7008,495,657,95109.71,18112,18846,327,"-17.60%",5849,4931,3256,14036,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","4",150,0.5,1,12,150,0.2,0,3,1.52,2.71,18.8461538461538,8.75,1.75,2.72222222222222,18,5.25,1.67142857142857,1.63333333333333,27.5961538461538,23.25,50.8461538461538,4.47222222222222,3.3047619047619,7.77698412698413,2787417,1596383,658096,27315,1507538,3130150,672604,913620,17410946,5072428,4445715,1497462,764535,58197,2956040,1429537,709842,618802,15481130,8151989,7233132,3093845,1422631,85512,4463578,4559687,1382446,1532422,18840483,13224417,0.9610527432877,4.23
"62","2018-04-04","TOR","BOS",1457,2219,73,131,1384,2088,47975.65,19963,19800,1139,"140.10%",14657,1640,1859,18156,"ESPN",154,1.2,1311,1042,"TSN","TSN","Wed","Weekday","7:00 PM","7:00 PM","4",150,2.6,4,64,NA,NA,NA,NA,2.86,2.42,58.3333333333333,3.28125,2.57352941176471,3.64583333333333,42,2.33333333333333,1.85294117647059,2.59259259259259,61.6145833333333,44.3333333333333,105.947916666667,6.21936274509804,4.44553376906318,10.6648965141612,2278766,1706502,1349163,96645,4022099,4502452,9265825,16530766,27042812,56559810,9000402,3248218,2510041,195676,828928,13191480,8142929,29167899,126956675,91206435,11279168,4954720,3859204,292321,4851027,17693932,17408754,45698665,40234292,147766245,1.00823232323232,5.28
"63","2018-04-03","CHI","CHA",2772,5560,2273,4755,531,805,77024.32,20139,20917,68,"-35.50%",9870,3412,6601,19883,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","4",135,0.733333333,1.111111111,8.333333333,135,1.1,2,36,3.46,1.19,9.33333333333333,7,5.18518518518518,3.88888888888889,16.875,12.375,9.375,6.875,16.3333333333333,29.25,45.5833333333333,9.07407407407407,16.25,25.3240740740741,18299776,4116376,3515387,264202,1753769,9998551,1501055,2465613,85704563,25945575,1770689,888828,836752,59828,940441,713940,508810,1259331,6774069,8495962,20070465,5005204,4352139,324030,2694210,10712491,2009865,3724944,86418503,34441537,0.962805373619544,4.65
"64","2018-04-03","CLE","TOR",45161,131232,40218,120390,6169,10842,2277351.78,20562,20562,113,"33.80%",14975,2896,1201,19072,"none",NA,NA,NA,NA,"TSN","TSN","Tue","Weekday","7:00 PM","7:00 PM","4",NA,NA,NA,NA,150,9.8,15,142,1.5,2.86,6.5625,42,3.23567708333333,1.85294117647059,5.14285714285714,36,2.53571428571429,1.58823529411765,48.5625,41.1428571428571,89.7053571428571,5.08861825980392,4.12394957983193,9.21256783963586,8731609,3219609,6260452,487466,3384848,19299172,18709991,69543217,190008684,142146150,2278766,1706502,1349163,96645,4022099,4502452,9265825,16530766,27042812,56559810,11010375,4926111,7609615,584111,7406947,23801624,27975816,86073983,194511136,198705960,1,4.36
