"Live_Starts","Attendance","Capacity","sellout","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","gt_tot","gt2_tot","gtq_tot","gt2q_tot","dma_tot","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","ET2_7:30 PM","ET2_Afternoon","ET2_Late","ET2_Noon","DAY2_Sat","DAY2_Sun","DAY2_Weekday","NAT.TV_ESPN","NAT.TV_NBA TV","NAT.TV_none","NAT.TV_TNT","CN.TV2_none","CN.TV2_SN","CN.TV2_TSN","CN.TV2_TSN2","ID"
307,18306,18306,1,296,1.75,10686,1066,373,80.1422222222222,143.142222222222,7.40444444444444,17.4222222222222,3.34,10458231,4011620,3008518,249965,1501982,16224650,11672584,27821836,37241549,112692399,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,100
42911,19596,19596,1,1897,-0.08,14520,2440,688,24.5,58.075,7,16.24375,3.58,14403604,6777957,9343710,671124,5015023,27596845,10384027,47926272,181885880,141315926,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,101
17486,18055,18055,1,62,0.03,12402,1882,1072,28,48.825,12.7777777777778,22.3234126984127,5.91,27389386,6658639,5782239,420485,5116063,28454756,11404302,20238259,111085445,115502875,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,102
46,19068,19068,1,17,-0.42,11232,3268,1591,31.0512820512821,68.5929487179487,7.22435897435898,16.3343126780627,6.38,5495442,2246974,2816907,203595,5812335,7191221,5093749,11286940,26837884,52516824,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,103
90831,20093,19600,1.02515306122449,1607,2.63,13445,3665,1674,12.0144230769231,26.3834706959707,5.07652770748988,11.4182413666377,3.2,24404461,7869202,9077994,612261,5617288,38463345,22794871,92054655,135669577,181745935,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,104
32259,15426,16903,0.912619061705023,384,-0.08,9748,1385,1869,43.75,125.87987012987,5.34722222222222,15.4376503126503,1.78,4160494,1944840,1879811,126846,1461576,6674277,5444036,14504901,17224052,54087016,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,105
23976,19800,19800,1,1063,0.27,14558,1825,1911,63,114.708333333333,4.97058823529412,9.24737394957983,4.49,4274315,2471617,1915339,127067,4946569,7620980,9709410,15454662,36759305,67457247,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,106
24236,19588,20356,0.96227156612301,927,0.24,10342,2726,2736,133.5,223.357142857143,4.81884265901483,8.01961695247205,3.42,8739651,4180078,2924327,213858,2951987,12283151,6792836,17740169,23366936,82574536,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,107
16327,14487,19077,0.759396131467212,141,0.03,9967,899,650,14.875,36.1477272727273,7.56463675213675,18.4939296814297,8.54,7787228,2954605,2529212,139524,2636779,5315356,4118183,11521208,16236595,44211059,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,108
48284,18718,20491,0.913474208188961,9,-0.19,8605,4937,2162,15.9375,37.2102272727273,4.27361111111111,10.138930976431,7.33,23326628,8257550,5184049,305922,3927685,16942797,12376200,14790341,30067910,159223822,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,109
169,18055,18055,1,394,0.43,7064,2291,3683,49.0267857142857,120.881331168831,10.6840277777778,28.0140782828283,4.31,10915261,4209895,3155403,240366,1349997,14647581,7934909,25344163,32476776,89604140,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,110
265,19596,19596,1,2479,0.3,14009,2841,1058,86.3571428571429,220.732142857143,7.81238095238095,15.937380952381,3.41,12547129,6458333,8716097,664601,4743110,29614687,13817209,49913803,183903722,158632489,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,111
21013,18055,18055,1,41,-0.04,11652,2430,1192,37.1428571428571,74.6428571428571,6.86848072562358,14.1105442176871,4.86,10691958,3759254,3054563,225792,3867813,15462302,9615841,18071642,98092991,86746499,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,112
27416,17923,17923,1,298,0.15,7193,4212,3128,24.6704545454545,59.1067290552585,7.29014653110048,16.9150820316165,2.79,19035458,5807857,4142132,212253,3200948,20502321,6669693,22121424,40107190,81725377,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,113
32252,18717,18717,1,24,-0.24,8666,3485,3465,83.9583333333333,142.046568627451,6.82000903342367,13.3260667410596,1.84,8837073,4205562,3045725,253877,5398097,15620871,8728663,22152718,36354051,94933466,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,114
74803,18203,18203,1,956,0.34,14581,1787,562,52.7090909090909,112.178787878788,4.75478595478596,10.0968975468975,1.86,9682591,3713321,4350070,286300,2274588,10198191,8422184,36904360,41770057,74939428,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,115
27923,17583,17583,1,785,0.16,9916,2303,3052,55.6767676767677,115.051767676768,15.6408529741863,31.6130751964085,3.8,14184190,4187369,3168191,236054,1769514,16398170,8401112,24603067,44101179,90485934,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,116
13832,19800,19800,1,1110,0.62,14702,1603,1765,68.5454545454545,166.462121212121,6.43048128342246,16.7552361853832,8.34,6127379,3050619,3155734,202842,6886840,7032171,9832911,17908026,36170496,71183401,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,117
62,18884,20356,0.927687168402437,754,-0.1,10480,2068,1693,165.454545454545,266.496212121212,8.03422459893048,14.5180104209516,9.83,7555332,2928254,2538401,135551,2203110,5739207,4256135,11202845,16822992,45258783,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,118
10010,20085,19200,1.04609375,462,-0.14,12492,2725,1470,17.8571428571429,61.625,7.59259259259259,27.5953703703704,3.9,6226823,2364280,1589352,116309,3903741,3575603,3655789,5224624,27844810,40788973,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,119
6900,19139,20491,0.934019813576692,2,0.33,8625,6265,1355,17.7083333333333,46.2083333333333,8.29475308641975,20.1697530864198,5.31,20160367,4947101,4192899,320756,2769790,15470676,4234031,6026097,28595789,66446557,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,120
201,18055,18055,1,69,0.8,12236,2456,1039,35.9375,66.3375,8.37053571428571,15.608630952381,3.09,10765066,3369172,3172458,200856,4254514,15820361,9959020,18621948,98451050,87947888,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,121
35034,18119,17794,1.01826458356749,540,1,10150,3644,2479,20.8333333333333,43.3958333333333,4.79600694444444,10.0976996527778,6.11,23346014,8332085,5053741,289040,3412598,15901690,12445752,13773757,24036595,158030766,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,122
8175,17393,18846,0.922901411440093,315,-0.27,5816,5813,2264,54.0909090909091,124.662337662338,5.58583603896104,13.0355809369202,3.41,4703747,2584265,1370652,79793,2033624,8725589,2350326,4479082,30417419,25372494,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,123
8196,21698,20917,1.03733805038964,146,-0.22,9860,4508,5366,18.2083333333333,38.5130952380952,6.4212962962963,14.2350529100529,4.36,19979864,4975215,4454338,355904,4708072,18781749,6570348,10864602,137845644,80664479,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,124
55835,20562,20562,1,92,0.58,15136,3129,788,66.5,108.510526315789,11.9598214285714,19.7049420426065,3.39,10599738,4167108,6851532,522034,3887080,22178715,19381793,76434375,162748545,140680330,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125
42980,19596,19596,1,2298,0.03,13997,2831,1054,30.4,67.5428571428571,5.91111111111111,12.5142857142857,4.9,12733764,6862326,8911231,668421,4573738,26518065,9803394,46086049,180807100,136171839,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,126
14109,17923,17923,1,187,0.03,7685,5171,2363,33.25,59.25,8.3125,14.8125,6.57,7173346,2482625,3054164,177829,3805866,4100064,3292337,7740018,23704933,41896102,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,127
11897,18914,19812,0.954673934988896,725,-0.71,11611,1084,4123,14.0340909090909,53.0340909090909,7.60664335664336,27.1245004995005,9.09,7909084,2933496,2726763,133896,4539654,5928621,5445043,12528101,40476761,52473869,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,128
47791,18203,18203,1,1205,0.55,14591,1641,779,23.3541666666667,54.8017857142857,4.91071428571429,11.4532253252178,2.42,22960823,7270625,6297807,344068,3959376,23305514,9410387,43230966,54877380,98635091,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,129
354,19575,19393,1.00938482957768,913,1.18,12665,1874,3125,41.0535714285714,68.0440476190476,20.281746031746,28.7007936507936,3.56,11441752,4354685,3434128,272825,1395417,17824888,10359784,34637837,48346005,106974082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130
48324,18418,18418,1,729,0.01,13211,2368,985,104.047619047619,195.769841269841,4.84805265195509,9.04805867423754,1.86,8658502,4121589,2655369,221588,3119715,14547556,10360433,20593327,91223939,101629307,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,131
12122,19800,19800,1,1086,0.6,14554,1684,1930,37.6041666666667,78.7708333333333,4.69566993464052,10.9443082788671,10.21,5003504,2565385,2074954,168917,6203049,5385554,9224862,15439334,34523879,69131169,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,132
61,19016,20356,0.934171742975044,694,-0.24,9830,2120,2101,77.1875,267.854166666667,5.38167016806723,12.7592612044818,4.11,3544956,1642488,1455114,87801,1425954,4442310,3034421,4421027,15526095,36431740,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,133
10225,15033,19077,0.788016983802485,80,-0.1,9837,1585,281,17.3333333333333,38.3333333333333,6.70634920634921,13.9980158730159,1.82,3608735,1803098,1399550,101604,1441766,1845481,2823388,4135855,12766720,38855280,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,134
17588,19725,19200,1.02734375,389,-0.24,12161,1829,1512,60.5526315789474,130.552631578947,6.50304093567252,13.0985964912281,3.63,5913778,2279440,1329583,120066,3637800,6263859,7361338,7759419,30533066,60891468,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,135
43194,18055,18055,1,34,0.11,11891,2247,1221,19.8095238095238,36.4859943977591,7.23859914336105,13.2761808427075,4.3,10864397,3411120,2988346,219113,4377285,16321166,9661569,18620282,98951855,88293386,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,136
53989,18037,16903,1.0670886824824,576,0.13,9616,1675,2033,42.0952380952381,71.7422969187675,7.55238095238095,12.7817927170868,6.12,23227297,8215602,5368161,287665,3804914,16441992,12673651,14792007,26991767,158878324,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,137
184,17881,18846,0.948795500371432,390,-0.12,6656,3549,3386,60.6666666666667,108.666666666667,5.58518518518518,10.0101851851852,4.46,4448238,3080107,1667253,87413,2737858,12388744,10626324,11774022,34080574,73303496,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,138
6351,20671,20917,0.988239231247311,43,-0.39,9656,4624,5255,16.0588235294118,37.1622718052738,6.96078431372549,17.0565697543385,5.09,20347870,4887377,4108966,294044,2672560,16602547,4376664,5613048,135666442,61782237,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,139
593,20562,20562,1,59,0.1,15013,2167,1701,86.8,134.138461538462,8.22900326797386,13.2528280542986,4.36,10953216,4856451,7433830,563169,7391952,24670049,26226860,87092525,165239879,175739325,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140
14133,19600,19600,1,1204,0.11,13081,3773,1333,30.7794117647059,48.2539602047716,13.3069704096213,20.7781134529059,9.05,21735936,6770134,4642790,223909,3949061,22711173,7499135,27198610,119917405,82290900,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,141
12218,17916,18717,0.957204680237217,14,-0.56,8378,3730,3343,44.3333333333333,72.5047619047619,10.5,17.1380952380952,6.38,5495442,2246974,2816907,203595,5812335,7191221,5093749,11286940,27924401,52516824,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,142
70,18418,18418,1,449,-0.21,12850,2321,692,115.5,296.833333333333,3.89201339072214,9.74314256868059,3.42,8739651,4180078,2924327,213858,2951987,12283151,6792836,17740169,88959534,82574536,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,143
76877,18624,18624,1,1534,1.61,14427,969,1798,23.448275862069,43.848275862069,7.44389709906951,14.3698230249954,3.14,16240071,5794012,5791806,388303,2532323,17010001,10980096,46943847,102481947,112285550,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,144
13824,14484,16903,0.856889309590014,160,-0.36,9325,1257,1069,38.4461538461538,70.2604395604396,7.54102564102564,14.2465811965812,3.35,6173521,2293351,1642612,98950,3855129,3525296,3690702,4481971,14075071,39632207,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,145
17322,16228,18846,0.861084580282288,298,-0.17,5982,2191,3164,60.6333333333333,111.633333333333,3.64166666666667,6.72023809523809,4.38,5057225,3273608,1952950,120928,5538496,11216923,9195393,15137232,32908753,60431489,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,146
9242,17400,18055,0.963721960675713,218,-0.25,5923,2630,2324,39.8620689655172,89.2430213464696,5.88988665389527,12.769902085994,3.74,3733334,1841998,1416974,112644,1538927,3997775,2721710,5209561,21826970,37062572,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,147
62164,20012,19393,1.03191873356366,743,0.62,12337,1509,4233,36.3247863247863,69.8390720390721,4.82946682946683,9.23687423687424,3.59,11488844,3698326,3285039,244832,3930620,20159162,12316856,28715397,50680279,103488832,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,148
24498,18306,18306,1,246,0.13,10512,2053,3533,149.6,217.6,8.40177777777778,12.3306666666667,3.33,3103865,1991857,1336306,128922,1181440,4715980,6413657,7138594,25732879,58603944,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,149
579,20562,20562,1,65,0.1,15134,2930,972,24.948051948052,56.2727272727273,6.85948773448774,15.2133838383838,2.4,10321279,4052806,7095003,563922,6317447,24829099,21487698,80471439,165398929,157072748,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,150
39667,16603,17923,0.926351615242984,253,0.42,8529,1781,2130,40.8,87.75,9.86,20.9375,6.57,24824029,8521315,5682745,315304,3859498,17162713,12911105,16081924,36767582,162821022,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,151
45668,19600,19600,1,1071,-0.15,13166,3793,1052,21.1212121212121,43.3757575757576,8.02261335156072,16.3259284575074,3.33,17725560,5484368,3559503,176159,3171905,21414276,6277421,20416792,118620508,73463857,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,152
10141,18835,19812,0.950686452654957,590,-0.75,11142,709,4919,15.8666666666667,45.8666666666667,7.85584045584046,22.7173789173789,10.81,24358246,6173143,5192253,341794,3449716,17899444,5598378,12394866,52447584,70609280,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,153
11467,17583,17583,1,388,-0.56,9605,1536,1126,31.1666666666667,85.1666666666667,4.9320987654321,12.4876543209877,3.23,7002263,1819472,1429762,108332,1958444,5748364,3187913,4468465,33451373,37944366,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,154
167,18418,18418,1,895,1.39,12823,1172,2231,57.8,116,4.89268292682927,9.91869918699187,3.43,18288401,8992058,10230294,761087,6512013,36349641,13750170,59540782,113026024,179197202,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,155
109,17776,19068,0.932242500524439,6,-0.15,11136,3055,1811,87.75,146.211538461538,12.4375,20.0158475783476,6.62,6300392,2506066,2852161,194166,3427388,7718144,5412719,16543550,27364807,53494348,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,156
39826,18277,16903,1.08128734544164,721,0.84,10100,3425,2491,28.9090909090909,54.9909622541201,10.4848484848485,20.0787406226003,3.06,10717974,4025531,3321547,228849,1719311,13486087,8001948,24544388,24035862,91433138,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,157
65433,19800,19800,1,1208,1.75,14753,1200,2285,78,141.111111111111,5.6890756302521,10.0552443199502,3.58,9509578,4257874,4653643,294976,5734040,9512218,12842376,38268836,38650543,92628481,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,158
58010,22983,20917,1.09877133432137,401,0.7,9789,3733,5776,12.9166666666667,30.1194638694639,6.78530092592593,15.9162741193991,4.96,27026771,7272211,9627457,730146,5117943,33651616,20894114,77250911,152715511,170064315,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,159
9382,16501,17794,0.927335056760706,308,-0.14,10230,1596,995,21.1111111111111,38.4188034188034,6.67989417989418,11.8567485754986,2.26,3842267,1714393,1184765,75790,1418695,3427850,2703483,2978487,11562755,33379692,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,160
11894,18717,18717,1,17,-0.39,8424,3535,3660,40.5,65.5,5.66666666666667,9.55555555555556,3.31,3282436,2075830,1726662,161211,3459822,5789295,4781887,8697985,26522475,51908103,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,161
32348,18495,16903,1.09418446429628,695,1.07,9715,3565,2989,30.5263157894737,58.859649122807,6.99248120300752,14.5718462823726,3.09,10765066,3369172,3172458,200856,4254514,15820361,9959020,18621948,26370136,87947888,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,162
5692,17760,19812,0.896426408237432,498,-0.78,11335,920,3432,26.6666666666667,45.1282051282051,13.6657169990503,22.8373146321864,8.54,7787228,2954605,2529212,139524,2636779,5315356,4118183,11521208,39863496,44211059,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,163
31491,18055,18055,1,518,1.57,6380,3728,4071,41.6666666666667,104.166666666667,6.05034722222222,16.2456597222222,4.38,13004159,6656608,8862982,655002,4591125,28037618,10079534,47436130,45866813,135544230,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,164
13712,19727,19393,1.01722270922498,861,0.28,12750,2699,2275,44.4444444444444,72.7136752136752,4.60905349794239,8.41247230136119,2.99,4259825,1986788,1695699,145103,1584347,7175082,5146585,14503235,37696199,54432514,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,165
120,18418,18418,1,979,0.36,12956,2101,1500,92.4401913875598,156.106858054226,9.28749951375112,16.3891255300113,2.68,9093403,4185320,3112689,212203,5288531,12472565,7981744,19065425,89148948,89789622,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,166
20603,18306,18306,1,303,0.59,10582,1563,3736,138.545454545455,245.045454545455,7.28727272727273,14.3206060606061,2.3,6643189,1763613,1300845,111191,1618344,7986122,7156000,7747579,29003021,58858129,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,167
8382,18249,20356,0.896492434662999,838,-0.03,9847,1558,3227,76.1538461538462,301.153846153846,5.45022624434389,20.9355203619909,3.57,4854854,1965977,2037743,123895,1454997,3530355,3426693,6125659,14614140,44693260,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,168
75706,19596,19596,1,2464,0.12,14024,2789,1005,54,86.9365079365079,9.33333333333333,15.373897707231,3.87,16273088,6634082,8875770,650690,5010642,29788207,10545737,46695034,184077242,136426024,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,169
186,18997,18997,1,1702,0.26,14652,309,1501,24.7435897435897,55.2833624708625,8.08468286099865,15.6626209590848,7.18,37229307,12102060,7428479,389409,5165808,33888116,16019690,31212062,176058694,198114931,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170
163,18203,18203,1,963,0.44,14561,1706,685,54.4230769230769,81.6958041958042,10.7348901098901,15.4697385947386,6.2,11098711,3945393,5209839,309644,4564294,6903257,6033031,28849560,38475123,58805816,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,171
33476,18981,18846,1.00716332378224,552,1.02,6650,4064,5207,26.7692307692308,44.0672105672106,8.36025641025641,13.4378177378177,3.94,11787718,4809746,3091113,214255,2336779,18714706,7333113,23812243,40406536,80088558,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,172
45238,19800,19800,1,1208,0.73,14664,1281,2336,51.1363636363636,134.886363636364,5.89683600713013,11.9278817587641,5.57,6724286,3167058,2058766,151602,6990687,7178124,10468730,15939896,36316449,72862204,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,173
7866,14486,15711,0.92202915154987,159,-0.51,6300,3122,1016,36.3636363636364,58.0779220779221,9.09090909090909,14.04329004329,3.6,3416910,2076697,1596075,125165,1447381,2027724,2708108,4603799,9094875,38501449,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,174
165,18055,18055,1,52,0.61,11689,1821,2472,18.5064935064935,56.4493506493506,5.39192949907236,16.2490723562152,7.93,12904964,3930398,4144808,268176,6220326,16864228,9927703,20660597,99494917,87355220,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,175
59659,17923,17923,1,239,-0.06,7399,3243,2801,86.3636363636364,132.077922077922,6.14973262032086,10.9900687547746,3.95,5584213,2795106,2497968,163161,4975612,6709025,10101682,17159294,26313894,75718767,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,176
14409,16511,17794,0.927897043947398,282,-0.29,9921,656,754,15.9090909090909,46.7662337662338,6.49068813131313,19.9232278138528,4.09,20179753,5021636,4062591,303874,2254703,14429569,4303583,5009513,22564474,65253501,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,177
37567,18894,19812,0.95366444579043,584,-0.72,11562,1345,4097,21.8434343434343,61.0815295815296,4.94447681947682,13.1911190661191,10.29,7675704,3563882,2712929,141302,2923087,10089698,12362055,18873270,44637838,89156297,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,178
169215,19806,19393,1.02129634404166,996,1.77,12788,1675,3578,26.25,69.5320512820513,4.5630787037037,11.3788431861349,2.64,11126229,4311898,7130257,554493,3932500,25356022,21806668,85728049,55877139,158050272,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,179
50544,18418,18418,1,934,0.08,12827,2263,1588,143.333333333333,280.933333333333,9.49186991869919,18.6040650406504,1.58,8918245,4135500,2968398,200472,3337044,11808993,6689797,17315879,88485376,80370046,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,180
26442,18306,18306,1,217,-0.04,10527,1465,3443,140,214.666666666667,7.5078125,12.3444791666667,2.81,3374260,1786139,1288057,115503,1198827,6235533,6689797,8488675,27252432,57976335,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,181
210,18624,18624,1,1350,0.71,14584,1247,1342,83.4285714285714,143.053571428571,5.69187675070028,13.2124649859944,4.9,10539380,4070109,3277476,242235,1334254,13960245,8104987,24968678,99432191,93637628,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,182
772,19596,19596,1,3042,0.63,15011,1717,1272,25.3714285714286,46.7464285714286,6.78095238095238,12.4059523809524,7.97,32597453,13072160,12630057,848280,6979883,40982640,19734024,57016910,195271675,257705480,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,183
31559,17713,18846,0.939881141886873,383,-0.14,6410,4067,2785,37.8666666666667,68.7666666666667,6,10.4216666666667,2.42,4425288,2469963,1614123,121681,4463991,11375973,4456231,8516146,33067803,41764912,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,184
37792,17583,17583,1,492,-0.49,9820,1606,1022,42.1333333333333,92.8333333333333,8.22768031189084,15.9388645224172,3.08,20904942,5663982,3674192,191819,3196567,22693683,6831403,20890186,50396692,76835475,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,185
37925,16739,15711,1.06543186302591,379,0.45,7161,4254,3550,46.125,81.75,5.27678571428571,9.36706349206349,3.13,8885705,3774249,4119594,267260,2211781,5501331,5721169,26260605,12568482,58197095,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,186
10177,20912,20917,0.999760959984701,94,-0.36,9859,4040,5885,22.5,47.4375,8.375,17.1493055555556,8.94,22200934,5466379,5349361,369819,4612831,16013738,4500165,8066412,135077633,65508391,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,187
302,18997,18997,1,1399,-0.15,14650,400,1302,19.125,38.125,5.0625,10.5419642857143,7.11,23514131,8197826,5100116,279210,3830455,18074668,12518833,14377292,160245246,154559502,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,188
18596,15507,16903,0.917411110453766,297,-0.32,9544,1764,1573,33.2867647058824,58.2242647058824,8.61029411764706,15.0755718954248,1.83,3490018,1686615,1713970,100229,1834082,2385783,3051287,5154105,12935558,39702838,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,189
