Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2017-18,HOU,SAC,2018-02-14,18055,18055,12281,2162,1048,15491
2017-18,MEM,OKC,2018-02-14,16012,17794,10083,962,820,11865
2017-18,NOP,LAL,2018-02-14,15436,16903,9821,1515,1983,13319
2017-18,NYK,WAS,2018-02-14,19812,19812,11561,1197,5206,17964
2017-18,ORL,CHA,2018-02-14,18428,18846,5752,4796,3292,13840
2017-18,PHI,MIA,2018-02-14,20492,20478,15374,2062,455,17891
2017-18,POR,GSW,2018-02-14,19520,19393,12524,768,3847,17139
2017-18,UTA,PHX,2018-02-14,18306,18306,10484,1236,3641,15361
2017-18,DAL,SAC,2018-02-13,19801,19200,11971,2473,858,15302
2017-18,DEN,SAS,2018-02-13,17623,19520,7802,2157,1113,11072
2017-18,MIL,ATL,2018-02-13,14720,18717,8022,1124,1896,11042
2017-18,MIN,HOU,2018-02-13,18978,18978,9255,4000,1702,14957
2017-18,OKC,CLE,2018-02-13,18203,18203,14024,1577,1352,16953
2017-18,TOR,MIA,2018-02-13,19800,19800,14562,1913,1767,18242
2017-18,BRK,LAC,2018-02-12,13735,17732,8815,2136,1211,12162
2017-18,CHI,ORL,2018-02-12,18611,20917,9498,2227,7705,19430
2017-18,DET,NOP,2018-02-12,14453,20491,8549,1415,446,10410
2017-18,GSW,PHX,2018-02-12,19596,19596,14500,2244,939,17683
2017-18,PHI,NYK,2018-02-12,20589,20478,15285,1857,873,18015
2017-18,UTA,SAS,2018-02-12,18306,18306,10926,1274,3308,15508
2017-18,ATL,DET,2018-02-11,15214,15711,6828,3699,2058,12585
2017-18,BOS,CLE,2018-02-11,18624,18624,14408,204,2572,17184
2017-18,CHA,TOR,2018-02-11,18320,19077,10560,2984,1301,14845
2017-18,HOU,DAL,2018-02-11,18055,18055,12225,2183,1099,15507
2017-18,IND,NYK,2018-02-11,17923,17923,7453,3941,3309,14703
2017-18,MIN,SAC,2018-02-11,18068,18978,7991,4809,1801,14601
2017-18,OKC,MEM,2018-02-11,18203,18203,14611,1623,584,16818
2017-18,POR,UTA,2018-02-11,19730,19393,12959,2534,2478,17971
2017-18,BRK,NOP,2018-02-10,16572,17732,8999,3433,1789,14221
2017-18,CHI,WAS,2018-02-10,21112,20917,9884,4397,5541,19822
2017-18,DAL,LAL,2018-02-10,20162,19200,12412,978,3769,17159
2017-18,GSW,SAS,2018-02-10,19596,19596,15089,1223,1618,17930
2017-18,ORL,MIL,2018-02-10,18347,18846,6240,5492,3843,15575
2017-18,PHI,LAC,2018-02-10,20504,20478,15265,2115,990,18370
2017-18,PHX,DEN,2018-02-10,16325,18055,5838,1875,1538,9251
2017-18,ATL,CLE,2018-02-09,16438,15711,6775,2858,5405,15038
2017-18,BOS,IND,2018-02-09,18624,18624,14656,1240,1328,17224
2017-18,CHI,MIN,2018-02-09,21558,20917,9794,5852,3624,19270
2017-18,DET,LAC,2018-02-09,16697,20491,8547,3079,1029,12655
2017-18,HOU,DEN,2018-02-09,18055,18055,11966,2195,953,15114
2017-18,MIA,MIL,2018-02-09,20018,19600,13233,3602,1424,18259
2017-18,PHI,NOP,2018-02-09,20489,20478,15414,1883,836,18133
2017-18,SAC,POR,2018-02-09,17583,17583,9822,1586,1654,13062
2017-18,UTA,CHA,2018-02-09,18306,18306,10574,1254,3509,15337
2017-18,GSW,DAL,2018-02-08,19596,19596,14492,2375,829,17696
2017-18,LAL,OKC,2018-02-08,18997,18997,14647,239,1539,16425
2017-18,ORL,ATL,2018-02-08,16215,18846,5593,3623,1655,10871
2017-18,POR,CHA,2018-02-08,19178,19393,12401,1924,1567,15892
2017-18,TOR,NYK,2018-02-08,19800,19800,14763,1626,1599,17988
2017-18,WAS,BOS,2018-02-08,20356,20356,10757,3484,1824,16065
2017-18,CLE,MIN,2018-02-07,20562,20562,15155,2391,1454,19000
2017-18,DET,BRK,2018-02-07,15114,20491,8137,1349,338,9824
2017-18,MEM,UTA,2018-02-07,13187,17794,10046,603,217,10866
2017-18,MIA,HOU,2018-02-07,19600,19600,13094,3940,958,17992
2017-18,PHX,SAS,2018-02-07,15993,18055,6771,1187,1447,9405
2017-18,ATL,MEM,2018-02-06,11866,15711,6437,1241,501,8179
2017-18,BRK,HOU,2018-02-06,15064,17732,9150,1537,1267,11954
2017-18,GSW,OKC,2018-02-06,19596,19596,15037,1720,1133,17890
2017-18,LAL,PHX,2018-02-06,18997,18997,14649,493,980,16122
2017-18,NYK,MIL,2018-02-06,19812,19812,11552,2013,4265,17830
2017-18,ORL,CLE,2018-02-06,18846,18846,6288,3798,4140,14226
2017-18,PHI,WAS,2018-02-06,20530,20478,15180,1664,874,17718
2017-18,TOR,BOS,2018-02-06,20017,19800,14747,1408,2052,18207
2017-18,DEN,CHA,2018-02-05,14410,19520,5440,1858,263,7561
2017-18,DET,POR,2018-02-05,13810,20491,8166,861,286,9313
2017-18,IND,WAS,2018-02-05,13169,17923,7323,1406,362,9091
2017-18,LAC,DAL,2018-02-05,15127,19068,10605,2557,973,14135
2017-18,MIA,ORL,2018-02-05,19600,19600,12911,3956,1050,17917
2017-18,NOP,UTA,2018-02-05,14293,16903,9167,1279,556,11002
2017-18,SAC,CHI,2018-02-05,17583,17583,9798,1545,1295,12638
2017-18,BOS,POR,2018-02-04,18624,18624,14565,959,1615,17139
2017-18,BRK,MIL,2018-02-04,14392,17732,8856,2328,1489,12673
2017-18,NYK,ATL,2018-02-04,19441,19812,11481,1520,4683,17684
2017-18,OKC,LAL,2018-02-04,18203,18203,14587,1716,570,16873
2017-18,PHX,CHA,2018-02-04,14487,18055,5641,640,858,7139
2017-18,TOR,MEM,2018-02-04,19800,19800,14744,1206,2216,18166
2017-18,CLE,HOU,2018-02-03,20562,20562,14975,1301,2268,18544
2017-18,DEN,GSW,2018-02-03,20103,19520,7636,4005,6129,17770
2017-18,DET,MIA,2018-02-03,18747,20491,8544,4362,2545,15451
2017-18,IND,PHI,2018-02-03,17923,17923,8153,3747,3876,15776
2017-18,LAC,CHI,2018-02-03,19068,19068,11146,3629,1190,15965
2017-18,MIN,NOP,2018-02-03,17954,18978,8328,1786,2918,13032
2017-18,ORL,WAS,2018-02-03,18846,18846,6180,6612,2779,15571
2017-18,SAC,DAL,2018-02-03,17583,17583,9928,1394,1906,13228
2017-18,SAS,UTA,2018-02-03,18418,18418,12928,2425,1267,16620
2017-18,BOS,ATL,2018-02-02,18624,18624,14614,1224,1293,17131
2017-18,BRK,LAL,2018-02-02,17732,17732,10907,2180,2353,15440
2017-18,CHA,IND,2018-02-02,17135,19077,10046,1989,788,12823
2017-18,MIL,NYK,2018-02-02,18717,18717,8730,3310,3470,15510
2017-18,OKC,NOP,2018-02-02,18203,18203,14569,1693,599,16861
2017-18,PHI,MIA,2018-02-02,20636,20478,15397,1600,973,17970
2017-18,PHX,UTA,2018-02-02,16560,18055,6809,2170,1166,10145
2017-18,SAC,GSW,2018-02-02,17583,17583,9626,2533,2707,14866
2017-18,TOR,POR,2018-02-02,19800,19800,14571,908,2574,18053
2017-18,DEN,OKC,2018-02-01,18407,19520,7264,2948,2831,13043
2017-18,DET,MEM,2018-02-01,17481,20491,8154,1334,942,10430
2017-18,MIN,MIL,2018-02-01,17199,18978,8668,1730,1674,12072
2017-18,SAS,HOU,2018-02-01,18418,18418,13019,1890,1691,16600
2017-18,WAS,TOR,2018-02-01,15599,20356,9933,918,624,11475
2017-18,ATL,CHA,2018-01-31,13103,15711,6459,2351,742,9552
2017-18,BOS,NYK,2018-01-31,18624,18624,14440,1145,1516,17101
2017-18,BRK,PHI,2018-01-31,15577,17732,8792,1641,1641,12074
2017-18,CLE,MIA,2018-01-31,20562,20562,15088,2564,1523,19175
2017-18,IND,MEM,2018-01-31,15093,17923,7169,1308,913,9390
2017-18,ORL,LAL,2018-01-31,18553,18846,6486,5484,3220,15190
2017-18,PHX,DAL,2018-01-31,15923,18055,5655,2206,1247,9108
2017-18,POR,CHI,2018-01-31,19422,19393,12496,1589,2251,16336
2017-18,DET,CLE,2018-01-30,18508,20491,8554,617,2216,11387
2017-18,HOU,ORL,2018-01-30,18055,18055,12146,1713,693,14552
2017-18,LAC,POR,2018-01-30,16705,19068,10962,2947,1339,15248
2017-18,NOP,SAC,2018-01-30,14292,16903,9259,962,643,10864
2017-18,NYK,BRK,2018-01-30,19505,19812,11332,1407,4849,17588
2017-18,SAS,DEN,2018-01-30,18418,18418,12921,2296,437,15654
2017-18,TOR,MIN,2018-01-30,19800,19800,14692,1351,2123,18166
2017-18,UTA,GSW,2018-01-30,18306,18306,10949,1314,3290,15553
2017-18,WAS,OKC,2018-01-30,20356,20356,11360,1919,3061,16340
2017-18,ATL,MIN,2018-01-29,12589,15711,6622,1470,982,9074
2017-18,DAL,MIA,2018-01-29,19555,19200,11941,1837,1424,15202
2017-18,DEN,BOS,2018-01-29,19520,19520,7807,3603,3698,15108
2017-18,IND,CHA,2018-01-29,14225,17923,7122,916,730,8768
2017-18,MEM,PHX,2018-01-29,13202,17794,9941,322,186,10449
2017-18,MIL,PHI,2018-01-29,14126,18717,8331,1124,1462,10917
2017-18,CHI,MIL,2018-01-28,21630,20917,9676,3530,6369,19575
2017-18,CLE,DET,2018-01-28,20562,20562,15011,2803,1174,18988
2017-18,HOU,PHX,2018-01-28,18055,18055,11581,2478,1417,15476
2017-18,NOP,LAC,2018-01-28,16378,16903,9984,1804,1814,13602
2017-18,OKC,PHI,2018-01-28,18202,18203,14605,1699,616,16920
2017-18,SAS,SAC,2018-01-28,18418,18418,12893,2566,588,16047
2017-18,TOR,LAL,2018-01-28,19800,19800,14579,1210,1833,17622
2017-18,ATL,WAS,2018-01-27,15843,15711,6781,4188,2566,13535
2017-18,DEN,DAL,2018-01-27,19520,19520,6026,4194,2665,12885
2017-18,DET,OKC,2018-01-27,20491,20491,8721,6122,2852,17695
2017-18,GSW,BOS,2018-01-27,19596,19596,14906,1103,2025,18034
2017-18,IND,ORL,2018-01-27,17923,17923,7124,5821,3162,16107
2017-18,MIA,CHA,2018-01-27,19600,19600,13410,3294,1297,18001
2017-18,MIN,BRK,2018-01-27,16231,18978,7919,3462,1207,12588
2017-18,CHA,ATL,2018-01-26,15479,19077,9935,568,630,11133
2017-18,CHI,LAL,2018-01-26,21827,20917,9799,4851,4628,19278
2017-18,CLE,IND,2018-01-26,20562,20562,15004,3160,983,19147
2017-18,DAL,POR,2018-01-26,19876,19200,12475,1569,2258,16302
2017-18,MEM,LAC,2018-01-26,16369,17794,10171,1273,747,12191
2017-18,MIL,BRK,2018-01-26,18717,18717,8262,3161,2634,14057
2017-18,NOP,HOU,2018-01-26,17186,16903,10520,2212,2104,14836
2017-18,PHX,NYK,2018-01-26,17068,18055,6614,2476,2554,11644
2017-18,SAS,PHI,2018-01-26,18418,18418,13101,2315,1046,16462
2017-18,TOR,UTA,2018-01-26,19800,19800,14542,1561,1561,17664
2017-18,DEN,NYK,2018-01-25,15482,19520,5700,2238,1243,9181
2017-18,GSW,MIN,2018-01-25,19596,19596,14528,2376,924,17828
2017-18,MIA,SAC,2018-01-25,19600,19600,13132,3697,1235,18064
2017-18,OKC,WAS,2018-01-25,18203,18203,14587,1779,531,16897
2017-18,ATL,TOR,2018-01-24,12780,15711,6173,2139,623,8935
2017-18,CHA,NOP,2018-01-24,14588,19077,10136,457,341,10934
2017-18,DAL,HOU,2018-01-24,19378,19200,12060,1584,2009,15653
2017-18,DET,UTA,2018-01-24,15682,20491,8155,1468,392,10015
2017-18,IND,PHX,2018-01-24,14060,17923,7000,2859,1218,11077
2017-18,LAC,BOS,2018-01-24,19430,19068,11117,2392,2270,15779
2017-18,MEM,SAS,2018-01-24,15812,17794,10113,974,441,11528
2017-18,PHI,CHI,2018-01-24,20547,20478,15254,1855,910,18019
2017-18,POR,MIN,2018-01-24,18920,19393,12446,1194,2010,15650
2017-18,GSW,NYK,2018-01-23,19596,19596,14438,2410,1119,17967
2017-18,LAL,BOS,2018-01-23,18997,18997,14653,316,1560,16529
2017-18,OKC,BRK,2018-01-23,18203,18203,14607,1708,454,16769
2017-18,ORL,SAC,2018-01-23,18846,18846,5516,7004,2996,15516
2017-18,SAS,CLE,2018-01-23,18418,18418,13023,1284,2497,16804
2017-18,ATL,UTA,2018-01-22,11096,15711,6092,2414,462,8968
2017-18,CHA,SAC,2018-01-22,11806,19077,9774,127,225,10126
2017-18,DAL,WAS,2018-01-22,19328,19200,11692,2504,1069,15265
2017-18,DEN,POR,2018-01-22,14474,19520,5572,1220,521,7313
2017-18,HOU,MIA,2018-01-22,18055,18055,12060,1025,1516,14601
2017-18,LAC,MIN,2018-01-22,16347,19068,11049,2189,828,14066
2017-18,MEM,PHI,2018-01-22,14288,17794,10073,396,282,10751
2017-18,MIL,PHX,2018-01-22,14766,18717,8019,723,1905,10647
2017-18,NOP,CHI,2018-01-22,17101,16903,9419,1875,952,12246
2017-18,BOS,ORL,2018-01-21,18624,18624,14521,866,1724,17111
2017-18,DET,BRK,2018-01-21,17554,20491,8166,3803,754,12723
2017-18,LAL,NYK,2018-01-21,18997,18997,14649,322,1341,16312
2017-18,SAS,IND,2018-01-21,18418,18418,12955,2159,775,15889
2017-18,ATL,CHI,2018-01-20,15597,15711,6354,2840,1661,10855
2017-18,CHA,MIA,2018-01-20,18687,19077,10247,1833,1963,14043
2017-18,CLE,OKC,2018-01-20,20562,20562,15022,2153,1482,18657
2017-18,HOU,GSW,2018-01-20,18055,18055,11958,1000,3138,16096
2017-18,MIN,TOR,2018-01-20,17828,18978,8941,1968,1892,12801
2017-18,NOP,MEM,2018-01-20,18212,16903,10285,2509,1546,14340
2017-18,PHI,MIL,2018-01-20,20826,20478,15249,2209,924,18382
2017-18,POR,DAL,2018-01-20,19464,19393,12449,1863,3212,17524
2017-18,UTA,LAC,2018-01-20,18306,18306,10680,1173,3522,15375
2017-18,BRK,MIA,2018-01-19,17732,17732,9078,3311,2175,14564
2017-18,DEN,PHX,2018-01-19,15732,19520,6723,2457,1254,10434
2017-18,DET,WAS,2018-01-19,14744,20491,8309,1705,636,10650
2017-18,LAL,IND,2018-01-19,18997,18997,14650,368,1269,16287
2017-18,MEM,SAC,2018-01-19,16831,17794,10164,731,694,11589
2017-18,TOR,SAS,2018-01-19,19800,19800,14780,1034,2453,18267
2017-18,UTA,NYK,2018-01-19,18306,18306,10810,905,3808,15523
2017-18,BOS,PHI,2018-01-18,18624,18624,14502,1078,1607,17187
2017-18,CLE,ORL,2018-01-18,20562,20562,15163,2959,1031,19153
2017-18,HOU,MIN,2018-01-18,18055,18055,11712,917,1867,14496
2017-18,POR,IND,2018-01-18,19071,19393,12507,2531,1773,16811
2017-18,ATL,NOP,2018-01-17,10894,15711,6152,1656,560,8368
2017-18,BRK,SAS,2018-01-17,15425,17732,8907,1612,2011,12530
2017-18,CHA,WAS,2018-01-17,11528,19077,10078,272,355,10705
2017-18,CHI,GSW,2018-01-17,21372,20917,9909,2536,7058,19503
2017-18,LAC,DEN,2018-01-17,15043,19068,10785,2203,724,13712
2017-18,MEM,NYK,2018-01-17,12885,17794,9957,492,309,10758
2017-18,MIL,MIA,2018-01-17,16695,18717,8032,1330,3944,13306
2017-18,OKC,LAL,2018-01-17,18203,18203,14580,1710,605,16895
2017-18,SAC,UTA,2018-01-17,17583,17583,9667,933,1669,12269
2017-18,TOR,DET,2018-01-17,19800,19800,14565,1677,1935,18177
2017-18,BOS,NOP,2018-01-16,18624,18624,14446,1003,1462,16911
2017-18,DEN,DAL,2018-01-16,14097,19520,5450,453,440,6343
2017-18,ORL,MIN,2018-01-16,18589,18846,6069,5607,3518,15194
2017-18,POR,PHX,2018-01-16,18604,19393,12537,1542,2128,16207
2017-18,ATL,SAS,2018-01-15,15806,15711,6742,3701,2719,13162
2017-18,BRK,NYK,2018-01-15,17732,17732,10237,2806,2828,15871
2017-18,CHI,MIA,2018-01-15,20546,20917,9762,3707,6201,19670
2017-18,CLE,GSW,2018-01-15,20562,20562,15065,1530,2140,18735
2017-18,DET,CHA,2018-01-15,17200,20491,8237,3005,1260,12502
2017-18,LAC,HOU,2018-01-15,17622,19068,11098,2124,1193,14415
2017-18,MEM,LAL,2018-01-15,17794,17794,10257,3344,1301,14902
2017-18,OKC,SAC,2018-01-15,18203,18203,14839,1398,415,16652
2017-18,PHI,TOR,2018-01-15,20637,20478,15415,1705,1074,18194
2017-18,UTA,IND,2018-01-15,18306,18306,10618,1143,3451,15212
2017-18,WAS,MIL,2018-01-15,19607,20356,10118,1794,3956,15868
2017-18,MIA,MIL,2018-01-14,19600,19600,13425,3428,1500,18353
2017-18,MIN,POR,2018-01-14,14739,18978,7922,2043,1201,11166
2017-18,NYK,NOP,2018-01-14,19812,19812,11705,1232,4916,17853
2017-18,PHX,IND,2018-01-14,17091,18055,5791,3374,2095,11260
2017-18,CHA,OKC,2018-01-13,19624,19077,10789,2721,3795,17305
2017-18,CHI,DET,2018-01-13,21613,20917,9524,2811,6494,18829
2017-18,DAL,LAL,2018-01-13,20209,19200,11961,1055,4220,17236
2017-18,LAC,SAC,2018-01-13,16656,19068,10927,2739,734,14400
2017-18,SAS,DEN,2018-01-13,18418,18418,13102,2538,1058,16698
2017-18,TOR,GSW,2018-01-13,20078,19800,14697,790,2820,18307
2017-18,WAS,BRK,2018-01-13,18354,20356,9812,3137,1792,14741
2017-18,ATL,BRK,2018-01-12,13093,15711,6282,3072,1364,10718
2017-18,CHA,UTA,2018-01-12,14848,19077,9809,339,478,10626
2017-18,DEN,MEM,2018-01-12,15607,19520,5822,1345,1672,8839
2017-18,IND,CLE,2018-01-12,17923,17923,8801,2198,4895,15894
2017-18,MIL,GSW,2018-01-12,18717,18717,8821,3235,5071,17127
2017-18,MIN,NYK,2018-01-12,18978,18978,8131,3353,2433,13917
2017-18,NOP,POR,2018-01-12,17003,16903,9874,1415,1307,12596
2017-18,PHX,HOU,2018-01-12,18055,18055,6400,2281,2634,11315
2017-18,WAS,ORL,2018-01-12,18171,20356,9725,1736,2810,14271
2017-18,LAL,SAS,2018-01-11,18997,18997,14651,202,1524,16377
2017-18,SAC,LAC,2018-01-11,17583,17583,9539,724,3987,14250
2017-18,TOR,CLE,2018-01-11,19923,19800,14718,755,2600,18073
2017-18,BRK,DET,2018-01-10,13457,17732,8017,1079,995,10091
2017-18,CHA,DAL,2018-01-10,14462,19077,9974,268,583,10825
2017-18,DEN,ATL,2018-01-10,14182,19520,5446,681,265,6392
2017-18,GSW,LAC,2018-01-10,19596,19596,14521,1893,1194,17608
2017-18,HOU,POR,2018-01-10,18055,18055,11758,1142,1409,14309
2017-18,IND,MIA,2018-01-10,14540,17923,7094,3351,1653,12098
2017-18,MEM,NOP,2018-01-10,14312,17794,9964,451,235,10650
2017-18,MIL,ORL,2018-01-10,14543,18717,7811,804,993,9608
2017-18,MIN,OKC,2018-01-10,18978,18978,8132,3343,2741,14216
2017-18,NYK,CHI,2018-01-10,19812,19812,11343,602,5706,17651
2017-18,WAS,UTA,2018-01-10,15640,20356,9704,645,590,10939
2017-18,DAL,ORL,2018-01-09,19306,19200,12042,1940,1324,15306
2017-18,LAL,SAC,2018-01-09,18997,18997,14651,146,990,15787
2017-18,OKC,POR,2018-01-09,18203,18203,14899,1230,523,16652
2017-18,TOR,MIA,2018-01-09,19800,19800,14769,1031,2403,18203
2017-18,BRK,TOR,2018-01-08,13681,17732,8371,515,1671,10557
2017-18,CHI,HOU,2018-01-08,17462,20917,9709,3337,6260,19306
2017-18,GSW,DEN,2018-01-08,19596,19596,14509,2133,1315,17957
2017-18,IND,MIL,2018-01-08,14670,17923,7222,3153,1849,12224
2017-18,LAC,ATL,2018-01-08,14624,19068,10908,1966,786,13660
2017-18,MIN,CLE,2018-01-08,18978,18978,9653,2215,2447,14315
2017-18,NOP,DET,2018-01-08,12874,16903,9099,934,1034,11067
2017-18,SAC,SAS,2018-01-08,17583,17583,9896,1437,2066,13399
2017-18,DAL,NYK,2018-01-07,20171,19200,12384,983,2612,15979
2017-18,LAL,ATL,2018-01-07,18997,18997,14651,218,1235,16104
2017-18,MIA,UTA,2018-01-07,19600,19600,13622,3192,1130,17944
2017-18,PHX,OKC,2018-01-07,18055,18055,6919,909,2920,10748
2017-18,POR,SAS,2018-01-07,19393,19393,12683,1710,3058,17451
2017-18,BRK,BOS,2018-01-06,17732,17732,11406,2211,2426,16043
2017-18,DET,HOU,2018-01-06,18046,20491,8692,4003,2041,14736
2017-18,IND,CHI,2018-01-06,17923,17923,7905,3417,4161,15483
2017-18,LAC,GSW,2018-01-06,19068,19068,11190,1373,3034,15597
2017-18,MIN,NOP,2018-01-06,18978,18978,8104,3616,1832,13552
2017-18,ORL,CLE,2018-01-06,18997,18846,6849,4378,5056,16283
2017-18,SAC,DEN,2018-01-06,17583,17583,9938,1695,2440,14073
2017-18,WAS,MIL,2018-01-06,18762,20356,10882,1511,2968,15361
2017-18,BOS,MIN,2018-01-05,18624,18624,14635,947,1590,17172
2017-18,DAL,CHI,2018-01-05,20073,19200,12004,1894,2481,16379
2017-18,DEN,UTA,2018-01-05,15557,19520,6288,1873,2228,10389
2017-18,LAL,CHA,2018-01-05,18997,18997,14631,120,1563,16314
2017-18,MEM,WAS,2018-01-05,16988,17794,10330,997,951,12278
2017-18,MIA,NYK,2018-01-05,19600,19600,13084,3377,1531,17992
2017-18,MIL,TOR,2018-01-05,18717,18717,8875,2518,4241,15634
2017-18,PHI,DET,2018-01-05,20592,20478,15414,1919,911,18244
2017-18,POR,ATL,2018-01-05,19393,19393,12530,2388,2471,17389
2017-18,SAS,PHX,2018-01-05,18501,18418,13098,2489,1415,17002
2017-18,HOU,GSW,2018-01-04,18055,18055,11767,1241,3039,16047
2017-18,LAC,OKC,2018-01-04,19068,19068,11162,1573,2111,14846
2017-18,BOS,CLE,2018-01-03,18624,18624,14297,815,2128,17240
2017-18,BRK,MIN,2018-01-03,16215,17732,8903,1483,3381,13767
2017-18,CHI,TOR,2018-01-03,20056,20917,9919,1957,7560,19436
2017-18,DAL,GSW,2018-01-03,20212,19200,10856,840,5433,17129
2017-18,DEN,PHX,2018-01-03,14079,19520,5425,887,1426,7738
2017-18,LAL,OKC,2018-01-03,18997,18997,14637,293,1441,16371
2017-18,MIA,DET,2018-01-03,19600,19600,12945,4104,1308,18357
2017-18,MIL,IND,2018-01-03,15613,18717,8025,1044,2424,11493
2017-18,ORL,HOU,2018-01-03,18588,18846,6244,3873,5450,15567
2017-18,PHI,SAS,2018-01-03,20642,20478,15413,1663,1157,18233
2017-18,UTA,NOP,2018-01-03,18306,18306,10625,2197,2974,15796
2017-18,WAS,NYK,2018-01-03,17206,20356,9837,1328,2067,13232
2017-18,CLE,POR,2018-01-02,20562,20562,15006,2041,2123,19170
2017-18,LAC,MEM,2018-01-02,15711,19068,10633,1836,1502,13971
2017-18,NYK,SAS,2018-01-02,19812,19812,11676,740,5499,17915
2017-18,PHX,ATL,2018-01-02,15921,18055,5822,903,2299,9024
2017-18,SAC,CHA,2018-01-02,17583,17583,9838,1658,2338,13834
2017-18,BRK,ORL,2018-01-01,16164,17732,8768,1249,3696,13713
2017-18,CHI,POR,2018-01-01,20860,20917,9479,1349,8288,19116
2017-18,MIN,LAL,2018-01-01,18978,18978,9589,2022,3894,15505
2017-18,TOR,MIL,2018-01-01,19800,19800,14530,1861,1925,18316
2017-18,BOS,BRK,2017-12-31,18624,18624,14447,875,1890,17212
2017-18,HOU,LAL,2017-12-31,18179,18055,11795,2235,2149,16179
2017-18,IND,MIN,2017-12-31,17923,17923,7522,2177,5458,15157
2017-18,LAC,CHA,2017-12-31,17348,19068,10659,2996,2092,15747
2017-18,OKC,DAL,2017-12-31,18203,18203,14591,1236,1093,16920
2017-18,PHX,PHI,2017-12-31,16983,18055,6425,333,3557,10315
2017-18,SAC,MEM,2017-12-31,17583,17583,9376,1156,1487,12019
2017-18,WAS,CHI,2017-12-31,20356,20356,9802,3314,3161,16277
2017-18,ATL,POR,2017-12-30,15877,15711,6496,2775,4080,13351
2017-18,DEN,PHI,2017-12-30,19599,19520,6202,3895,6172,16269
2017-18,DET,SAS,2017-12-30,19671,20491,8595,5590,2706,16891
2017-18,GSW,MEM,2017-12-30,19596,19596,13977,2022,1952,17951
2017-18,NOP,NYK,2017-12-30,16947,16903,9618,1875,2761,14254
2017-18,ORL,MIA,2017-12-30,18846,18846,5916,5049,4367,15332
2017-18,UTA,CLE,2017-12-30,18306,18306,10743,322,5052,16117
2017-18,CHI,IND,2017-12-29,21178,20917,9473,5654,3511,18638
2017-18,GSW,CHA,2017-12-29,19596,19596,14480,1876,1498,17854
2017-18,LAL,LAC,2017-12-29,18997,18997,14635,175,1618,16428
2017-18,MIA,BRK,2017-12-29,19600,19600,13040,4059,1177,18276
2017-18,NOP,DAL,2017-12-29,16878,16903,10265,1136,2232,13633
2017-18,OKC,MIL,2017-12-29,18203,18203,14570,1498,931,16999
2017-18,SAC,PHX,2017-12-29,17583,17583,9691,758,2548,12997
2017-18,TOR,ATL,2017-12-29,19800,19800,14611,1290,2371,18272
2017-18,WAS,HOU,2017-12-29,20356,20356,11157,2981,3100,17238
2017-18,BOS,HOU,2017-12-28,18624,18624,14684,700,1913,17297
2017-18,MIL,MIN,2017-12-28,18717,18717,8944,3490,4297,16731
2017-18,ORL,DET,2017-12-28,18846,18846,5635,5135,4612,15382
2017-18,POR,PHI,2017-12-28,20104,19393,12324,1464,4477,18265
2017-18,SAS,NYK,2017-12-28,18935,18418,12859,2050,2455,17364
2017-18,ATL,WAS,2017-12-27,15763,15711,6726,2690,3843,13259
2017-18,CHA,BOS,2017-12-27,19611,19077,10609,2041,4681,17331
2017-18,CHI,NYK,2017-12-27,21883,20917,9258,5299,3253,17810
2017-18,GSW,UTA,2017-12-27,19596,19596,14589,1196,2121,17906
2017-18,IND,DAL,2017-12-27,17923,17923,7044,3468,5178,15690
2017-18,LAL,MEM,2017-12-27,18997,18997,14629,174,1576,16379
2017-18,MIN,DEN,2017-12-27,18978,18978,8826,2713,4292,15831
2017-18,NOP,BRK,2017-12-27,16707,16903,9463,1306,2279,13048
2017-18,OKC,TOR,2017-12-27,18203,18203,14738,1306,962,17006
2017-18,SAC,CLE,2017-12-27,17583,17583,9776,2082,2534,14392
2017-18,DAL,TOR,2017-12-26,20005,19200,10847,1945,4283,17075
2017-18,DEN,UTA,2017-12-26,17104,19520,5731,1675,3596,11002
2017-18,DET,IND,2017-12-26,20491,20491,8194,4612,3004,15810
2017-18,LAC,SAC,2017-12-26,16393,19068,10631,2096,1286,14013
2017-18,MIA,ORL,2017-12-26,19600,19600,13008,4032,1247,18287
2017-18,MIL,CHI,2017-12-26,18717,18717,8819,2079,4066,14964
2017-18,PHX,MEM,2017-12-26,17105,18055,5646,1580,2462,9688
2017-18,SAS,BRK,2017-12-26,18492,18418,12835,1575,2485,16895
2017-18,BOS,WAS,2017-12-25,18624,18624,14721,474,2124,17319
2017-18,GSW,CLE,2017-12-25,19596,19596,15303,406,2208,17917
2017-18,LAL,MIN,2017-12-25,18997,18997,14634,20,1562,16216
