Season,Home,Away,Date,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
2016-17,MIL,GSW,2016-11-19,415,222.7%
2016-17,NOP,CHA,2016-11-19,85,-5.0%
2016-17,ORL,DAL,2016-11-19,26,22.8%
2016-17,PHI,PHX,2016-11-19,33,-25.8%
2016-17,WAS,MIA,2016-11-19,507,-17.4%
2016-17,BOS,GSW,2016-11-18,238,253.7%
2016-17,CHA,ATL,2016-11-18,101,29.3%
2016-17,CLE,DET,2016-11-18,42,42.2%
2016-17,DAL,MEM,2016-11-18,275,1.6%
2016-17,DEN,TOR,2016-11-18,31,1.6%
2016-17,IND,PHX,2016-11-18,162,-19.1%
2016-17,LAL,SAS,2016-11-18,907,15.9%
2016-17,NOP,POR,2016-11-18,190,-28.5%
2016-17,OKC,BRK,2016-11-18,290,-17.0%
2016-17,SAC,LAC,2016-11-18,59,-5.5%
2016-17,HOU,POR,2016-11-17,46,-40.0%
2016-17,MIA,MIL,2016-11-17,558,-38.0%
2016-17,UTA,CHI,2016-11-17,38,29.9%
2016-17,WAS,NYK,2016-11-17,531,-5.2%
2016-17,ATL,MIL,2016-11-16,147,-51.4%
2016-17,BOS,DAL,2016-11-16,44,-15.4%
2016-17,DEN,PHX,2016-11-16,10,-16.2%
2016-17,IND,CLE,2016-11-16,246,76.1%
2016-17,LAC,MEM,2016-11-16,239,-51.0%
2016-17,NYK,DET,2016-11-16,79,9.0%
2016-17,OKC,HOU,2016-11-16,199,-13.8%
2016-17,ORL,NOP,2016-11-16,12,0.6%
2016-17,PHI,WAS,2016-11-16,21,-44.2%
2016-17,SAC,SAS,2016-11-16,36,-7.6%
2016-17,TOR,GSW,2016-11-16,863,204.4%
2016-17,CLE,TOR,2016-11-15,41,6.0%
2016-17,LAL,BRK,2016-11-15,641,-32.6%
2016-17,MIA,ATL,2016-11-15,544,-28.1%
2016-17,POR,CHI,2016-11-15,440,21.0%
2016-17,DET,OKC,2016-11-14,120,-12.8%
2016-17,HOU,PHI,2016-11-14,31,-49.7%
2016-17,IND,ORL,2016-11-14,75,-53.2%
2016-17,LAC,BRK,2016-11-14,311,-45.1%
2016-17,NOP,BOS,2016-11-14,59,22.8%
2016-17,NYK,DAL,2016-11-14,92,17.0%
2016-17,SAS,MIA,2016-11-14,249,-6.9%
2016-17,UTA,MEM,2016-11-14,11,-26.4%
2016-17,CLE,CHA,2016-11-13,41,47.3%
2016-17,GSW,PHX,2016-11-13,2321,48.4%
2016-17,OKC,ORL,2016-11-13,244,-8.6%
2016-17,POR,DEN,2016-11-13,278,-9.9%
2016-17,ATL,PHI,2016-11-12,309,-31.7%
2016-17,CHI,WAS,2016-11-12,328,13.0%
2016-17,DEN,DET,2016-11-12,32,-3.9%
2016-17,HOU,SAS,2016-11-12,120,53.6%
2016-17,IND,BOS,2016-11-12,207,12.5%
2016-17,MIA,UTA,2016-11-12,681,-19.5%
2016-17,MIL,MEM,2016-11-12,212,-22.3%
2016-17,NOP,LAL,2016-11-12,299,36.2%
2016-17,PHX,BRK,2016-11-12,180,-15.9%
2016-17,TOR,NYK,2016-11-12,736,93.6%
2016-17,BOS,NYK,2016-11-11,209,54.6%
2016-17,CHA,TOR,2016-11-11,132,28.8%
2016-17,OKC,LAC,2016-11-11,453,33.7%
2016-17,ORL,UTA,2016-11-11,16,-8.0%
2016-17,PHI,IND,2016-11-11,59,-16.6%
2016-17,POR,SAC,2016-11-11,556,15.8%
2016-17,SAS,DET,2016-11-11,442,7.0%
2016-17,WAS,CLE,2016-11-11,590,136.5%
2016-17,DEN,GSW,2016-11-10,93,201.9%
2016-17,MIA,CHI,2016-11-10,1105,115.4%
2016-17,MIL,NOP,2016-11-10,119,-40.2%
2016-17,SAC,LAL,2016-11-10,119,17.0%
2016-17,ATL,CHI,2016-11-09,366,-8.9%
2016-17,CHA,UTA,2016-11-09,28,15.9%
2016-17,GSW,DAL,2016-11-09,2109,20.5%
2016-17,IND,PHI,2016-11-09,114,-46.5%
2016-17,LAC,POR,2016-11-09,349,-35.5%
2016-17,NYK,BRK,2016-11-09,112,38.7%
2016-17,OKC,TOR,2016-11-09,193,-25.0%
2016-17,ORL,MIN,2016-11-09,12,6.4%
2016-17,PHX,DET,2016-11-09,137,-36.8%
2016-17,SAS,HOU,2016-11-09,245,-7.4%
2016-17,WAS,BOS,2016-11-09,352,-40.8%
2016-17,CLE,ATL,2016-11-08,14,-30.4%
2016-17,LAL,DAL,2016-11-08,539,-29.6%
2016-17,MEM,DEN,2016-11-08,98,-47.3%
2016-17,POR,PHX,2016-11-08,217,-26.1%
2016-17,SAC,NOP,2016-11-08,45,-38.2%
2016-17,CHA,IND,2016-11-07,33,16.5%
2016-17,CHI,ORL,2016-11-07,107,3.7%
2016-17,GSW,NOP,2016-11-07,1865,3.7%
2016-17,LAC,DET,2016-11-07,255,-40.7%
2016-17,OKC,MIA,2016-11-07,210,-21.1%
2016-17,PHI,UTA,2016-11-07,26,-47.1%
2016-17,WAS,HOU,2016-11-07,366,-43.1%
2016-17,BOS,DEN,2016-11-06,41,-10.1%
2016-17,DAL,MIL,2016-11-06,124,-25.3%
2016-17,LAL,PHX,2016-11-06,492,-16.3%
2016-17,MEM,POR,2016-11-06,144,-19.3%
2016-17,NYK,UTA,2016-11-06,66,13.7%
2016-17,TOR,SAC,2016-11-06,671,-4.5%
2016-17,ATL,HOU,2016-11-05,433,-6.4%
2016-17,DET,DEN,2016-11-05,92,-11.6%
2016-17,IND,CHI,2016-11-05,212,35.8%
2016-17,MIL,SAC,2016-11-05,198,-22.9%
2016-17,OKC,MIN,2016-11-05,402,6.0%
2016-17,ORL,WAS,2016-11-05,17,7.6%
2016-17,PHI,CLE,2016-11-05,179,146.8%
2016-17,SAS,LAC,2016-11-05,527,36.2%
2016-17,CHI,NYK,2016-11-04,473,113.0%
2016-17,DAL,POR,2016-11-04,229,-0.5%
2016-17,LAL,GSW,2016-11-04,645,113.7%
2016-17,MEM,LAC,2016-11-04,196,23.0%
2016-17,NOP,PHX,2016-11-04,124,-36.9%
2016-17,TOR,MIA,2016-11-04,663,31.0%
2016-17,UTA,SAS,2016-11-04,17,18.6%
2016-17,WAS,ATL,2016-11-04,406,-29.9%
2016-17,CLE,BOS,2016-11-03,25,9.0%
2016-17,GSW,OKC,2016-11-03,2572,101.5%
2016-17,MIL,IND,2016-11-03,91,-41.3%
2016-17,ORL,SAC,2016-11-03,16,1.2%
2016-17,ATL,LAL,2016-11-02,313,-13.3%
2016-17,BOS,CHI,2016-11-02,78,21.9%
2016-17,CHA,PHI,2016-11-02,35,17.0%
2016-17,LAC,OKC,2016-11-02,370,-11.2%
2016-17,MEM,NOP,2016-11-02,80,-41.9%
2016-17,NYK,HOU,2016-11-02,137,46.8%
2016-17,PHX,POR,2016-11-02,121,-21.8%
2016-17,UTA,DAL,2016-11-02,7,-10.2%
2016-17,WAS,TOR,2016-11-02,378,-31.1%
2016-17,CLE,HOU,2016-11-01,17,-32.9%
2016-17,DET,NYK,2016-11-01,107,-9.9%
2016-17,IND,LAL,2016-11-01,137,-15.8%
2016-17,MIA,SAC,2016-11-01,499,-29.1%
2016-17,NOP,MIL,2016-11-01,88,-38.9%
2016-17,PHI,ORL,2016-11-01,19,-46.6%
2016-17,POR,GSW,2016-11-01,450,133.9%
2016-17,SAS,UTA,2016-11-01,190,-21.9%
2016-17,ATL,SAC,2016-10-31,214,-52.9%
2016-17,LAC,PHX,2016-10-31,217,-52.4%
2016-17,TOR,DEN,2016-10-31,462,-35.8%
2016-17,DET,MIL,2016-10-30,50,-32.8%
2016-17,HOU,DAL,2016-10-30,48,7.7%
2016-17,LAC,UTA,2016-10-30,341,-11.8%
2016-17,MEM,WAS,2016-10-30,110,-38.9%
2016-17,MIA,SAS,2016-10-30,910,31.4%
2016-17,OKC,LAL,2016-10-30,326,4.9%
2016-17,PHX,GSW,2016-10-30,213,122.5%
2016-17,CHA,BOS,2016-10-29,152,54.9%
2016-17,CHI,IND,2016-10-29,162,14.0%
2016-17,CLE,ORL,2016-10-29,41,38.9%
2016-17,DEN,POR,2016-10-29,33,10.6%
2016-17,MIL,BRK,2016-10-29,124,-24.2%
2016-17,NYK,MEM,2016-10-29,157,55.1%
2016-17,PHI,ATL,2016-10-29,46,-20.8%
2016-17,SAC,MIN,2016-10-29,59,24.9%
2016-17,SAS,NOP,2016-10-29,541,23.6%
2016-17,DAL,HOU,2016-10-28,298,24.3%
2016-17,DET,ORL,2016-10-28,118,11.0%
2016-17,MIA,CHA,2016-10-28,780,-0.3%
2016-17,NOP,GSW,2016-10-28,302,209.6%
2016-17,OKC,PHX,2016-10-28,344,11.5%
2016-17,TOR,CLE,2016-10-28,484,90.1%
2016-17,UTA,LAL,2016-10-28,30,34.3%
2016-17,ATL,WAS,2016-10-27,480,-31.0%
2016-17,CHI,BOS,2016-10-27,196,22.3%
2016-17,POR,LAC,2016-10-27,337,23.1%
2016-17,SAC,SAS,2016-10-27,72,140.6%
2016-17,BOS,BRK,2016-10-26,93,25.1%
2016-17,IND,DAL,2016-10-26,164,-7.5%
2016-17,LAL,HOU,2016-10-26,531,45.5%
2016-17,MEM,MIN,2016-10-26,199,-5.4%
2016-17,MIL,CHA,2016-10-26,246,5.8%
2016-17,NOP,DEN,2016-10-26,72,4.0%
2016-17,ORL,MIA,2016-10-26,34,82.8%
2016-17,PHI,OKC,2016-10-26,56,72.4%
2016-17,PHX,SAC,2016-10-26,141,-21.6%
2016-17,TOR,DET,2016-10-26,429,27.6%
2016-17,CLE,NYK,2016-10-25,52,427.9%
2016-17,GSW,SAS,2016-10-25,2517,128.1%
2016-17,POR,UTA,2016-10-25,290,25.2%
2015-16,BOS,MIA,2016-04-13,767,30.6%
2015-16,CHA,ORL,2016-04-13,117,25.3%
2015-16,CHI,PHI,2016-04-13,110,3.0%
2015-16,CLE,DET,2016-04-13,53,24.6%
2015-16,DAL,SAS,2016-04-13,385,49.5%
2015-16,GSW,MEM,2016-04-13,3324,279.0%
2015-16,HOU,SAC,2016-04-13,35,-23.0%
2015-16,LAL,UTA,2016-04-13,522,583.9%
2015-16,MIL,IND,2016-04-13,42,-95.7%
2015-16,PHX,LAC,2016-04-13,292,-20.8%
2015-16,POR,DEN,2016-04-13,409,11.2%
2015-16,WAS,ATL,2016-04-13,334,-39.2%
2015-16,DET,MIA,2016-04-12,172,30.1%
2015-16,IND,NYK,2016-04-12,176,-15.1%
2015-16,LAC,MEM,2016-04-12,456,-16.6%
2015-16,SAS,OKC,2016-04-12,36,53.2%
2015-16,TOR,PHI,2016-04-12,696,13.6%
2015-16,BOS,CHA,2016-04-11,605,-12.4%
2015-16,CLE,ATL,2016-04-11,43,30.8%
2015-16,NOP,CHI,2016-04-11,179,10.0%
2015-16,OKC,LAL,2016-04-11,1194,213.2%
2015-16,ORL,MIL,2016-04-11,268,-8.5%
2015-16,PHX,SAC,2016-04-11,156,-50.9%
2015-16,DEN,UTA,2016-04-10,12,-13.0%
2015-16,HOU,LAL,2016-04-10,153,234.2%
2015-16,IND,BRK,2016-04-10,152,-22.3%
2015-16,LAC,DAL,2016-04-10,575,3.8%
2015-16,NYK,TOR,2016-04-10,1254,14.6%
2015-16,PHI,MIL,2016-04-10,2,-11.1%
2015-16,SAS,GSW,2016-04-10,97,122.5%
2015-16,WAS,CHA,2016-04-10,477,-11.0%
2015-16,ATL,BOS,2016-04-09,605,17.9%
2015-16,CHI,CLE,2016-04-09,669,93.6%
2015-16,MEM,GSW,2016-04-09,717,353.5%
2015-16,NOP,PHX,2016-04-09,123,-19.1%
2015-16,POR,MIN,2016-04-09,530,39.9%
2015-16,SAC,OKC,2016-04-09,242,125.9%
2015-16,BOS,MIL,2016-04-08,767,41.0%
2015-16,CHA,BRK,2016-04-08,163,49.2%
2015-16,DAL,MEM,2016-04-08,348,16.2%
2015-16,DEN,SAS,2016-04-08,32,82.1%
2015-16,DET,WAS,2016-04-08,142,31.0%
2015-16,NOP,LAL,2016-04-08,910,227.0%
2015-16,ORL,MIA,2016-04-08,366,85.9%
2015-16,PHI,NYK,2016-04-08,10,23.4%
2015-16,TOR,IND,2016-04-08,739,69.3%
2015-16,ATL,TOR,2016-04-07,364,-27.4%
2015-16,GSW,SAS,2016-04-07,3334,178.4%
2015-16,HOU,PHX,2016-04-07,25,-31.9%
2015-16,SAC,MIN,2016-04-07,283,-39.2%
2015-16,BOS,NOP,2016-04-06,496,-16.9%
2015-16,DAL,HOU,2016-04-06,307,16.5%
2015-16,IND,CLE,2016-04-06,267,90.5%
2015-16,LAL,LAC,2016-04-06,414,121.6%
2015-16,NYK,CHA,2016-04-06,1034,-7.6%
2015-16,ORL,DET,2016-04-06,225,-16.5%
2015-16,POR,OKC,2016-04-06,502,76.9%
2015-16,WAS,BRK,2016-04-06,313,-44.2%
2015-16,ATL,PHX,2016-04-05,295,-45.8%
2015-16,DEN,OKC,2016-04-05,24,32.6%
2015-16,GSW,MIN,2016-04-05,2697,62.9%
2015-16,LAC,LAL,2016-04-05,863,182.5%
2015-16,MEM,CHI,2016-04-05,273,34.1%
2015-16,MIL,CLE,2016-04-05,35,-94.0%
2015-16,PHI,NOP,2016-04-05,8,-48.3%
2015-16,SAC,POR,2016-04-05,250,-34.3%
2015-16,TOR,CHA,2016-04-05,659,14.7%
2015-16,UTA,SAS,2016-04-05,2,54.5%
2015-16,CLE,CHA,2016-04-03,34,77.4%
2015-16,GSW,POR,2016-04-03,2695,114.7%
2015-16,HOU,OKC,2016-04-03,72,131.9%
2015-16,LAC,WAS,2016-04-03,522,-11.5%
2015-16,LAL,BOS,2016-04-03,424,115.3%
2015-16,MIL,CHI,2016-04-03,48,-91.1%
2015-16,NYK,IND,2016-04-03,1050,-6.6%
2015-16,ORL,MEM,2016-04-03,231,-8.4%
2015-16,PHX,UTA,2016-04-03,166,-39.7%
2015-16,CHI,DET,2016-04-02,515,13.7%
2015-16,DEN,SAC,2016-04-02,17,2.5%
2015-16,PHI,IND,2016-04-02,7,-12.8%
2015-16,POR,MIA,2016-04-02,590,79.1%
2015-16,SAS,TOR,2016-04-02,60,21.3%
2015-16,ATL,CLE,2016-04-01,719,205.7%
2015-16,CHA,PHI,2016-04-01,248,33.2%
2015-16,DET,DAL,2016-04-01,117,20.6%
2015-16,GSW,BOS,2016-04-01,2798,120.5%
2015-16,MEM,TOR,2016-04-01,206,9.4%
2015-16,MIL,ORL,2016-04-01,26,-95.3%
2015-16,NYK,BRK,2016-04-01,1340,23.3%
2015-16,PHX,WAS,2016-04-01,239,-33.4%
2015-16,SAC,MIA,2016-04-01,346,-10.2%
2015-16,CLE,BRK,2016-03-31,31,42.0%
2015-16,HOU,CHI,2016-03-31,66,43.5%
2015-16,IND,ORL,2016-03-31,130,-28.3%
2015-16,NOP,DEN,2016-03-31,91,-33.0%
2015-16,OKC,LAC,2016-03-31,573,49.1%
2015-16,POR,BOS,2016-03-31,416,30.5%
2015-16,DAL,NYK,2016-03-30,369,13.4%
2015-16,LAL,MIA,2016-03-30,487,82.3%
2015-16,MEM,DEN,2016-03-30,104,-28.6%
2015-16,MIL,PHX,2016-03-30,31,-97.6%
2015-16,SAC,WAS,2016-03-30,188,-45.7%
2015-16,SAS,NOP,2016-03-30,42,-29.1%
2015-16,TOR,ATL,2016-03-30,637,24.0%
2015-16,CLE,HOU,2016-03-29,40,77.6%
2015-16,DET,OKC,2016-03-29,148,98.6%
2015-16,GSW,WAS,2016-03-29,2750,68.7%
2015-16,IND,CHI,2016-03-29,183,36.8%
2015-16,ORL,BRK,2016-03-29,253,-20.6%
2015-16,PHI,CHA,2016-03-29,9,-31.4%
2015-16,CHI,ATL,2016-03-28,231,5.7%
2015-16,DEN,DAL,2016-03-28,12,-4.4%
2015-16,LAC,BOS,2016-03-28,657,5.0%
2015-16,MEM,SAS,2016-03-28,284,47.8%
2015-16,NOP,NYK,2016-03-28,210,-17.6%
2015-16,POR,SAC,2016-03-28,344,-2.7%
2015-16,TOR,OKC,2016-03-28,808,118.3%
2015-16,UTA,LAL,2016-03-28,1,276.8%
2015-16,GSW,PHI,2016-03-27,2799,74.4%
2015-16,IND,HOU,2016-03-27,224,0.4%
2015-16,LAC,DEN,2016-03-27,444,-25.8%
2015-16,LAL,WAS,2016-03-27,453,42.7%
2015-16,SAC,DAL,2016-03-27,301,-31.4%
2015-16,DET,ATL,2016-03-26,115,29.1%
2015-16,MIL,CHA,2016-03-26,45,-95.2%
2015-16,NOP,TOR,2016-03-26,201,-5.3%
2015-16,NYK,CLE,2016-03-26,1385,143.6%
2015-16,OKC,SAS,2016-03-26,847,165.3%
2015-16,ORL,CHI,2016-03-26,451,99.8%
2015-16,PHX,BOS,2016-03-26,391,3.1%
2015-16,POR,PHI,2016-03-26,492,22.1%
2015-16,ATL,MIL,2016-03-25,428,-23.4%
2015-16,DET,CHA,2016-03-25,111,11.8%
2015-16,GSW,DAL,2016-03-25,2791,126.0%
2015-16,HOU,TOR,2016-03-25,71,-0.5%
2015-16,LAL,DEN,2016-03-25,445,33.5%
2015-16,SAC,PHX,2016-03-25,269,-36.1%
2015-16,SAS,MEM,2016-03-25,41,36.3%
2015-16,WAS,MIN,2016-03-25,523,-5.8%
2015-16,IND,NOP,2016-03-24,152,-16.0%
2015-16,LAC,POR,2016-03-24,687,-4.4%
2015-16,NYK,CHI,2016-03-24,1532,61.5%
2015-16,OKC,UTA,2016-03-24,477,26.3%
2015-16,BOS,TOR,2016-03-23,701,3.4%
2015-16,CHI,NYK,2016-03-23,298,9.7%
2015-16,CLE,MIL,2016-03-23,39,76.8%
2015-16,DEN,PHI,2016-03-23,18,-6.1%
2015-16,DET,ORL,2016-03-23,51,-31.8%
2015-16,GSW,LAC,2016-03-23,2923,159.1%
2015-16,HOU,UTA,2016-03-23,49,-40.0%
2015-16,PHX,LAL,2016-03-23,623,179.9%
2015-16,POR,DAL,2016-03-23,575,48.1%
2015-16,SAS,MIA,2016-03-23,50,35.2%
2015-16,WAS,ATL,2016-03-23,411,-25.7%
2015-16,LAL,MEM,2016-03-22,397,37.7%
2015-16,NOP,MIA,2016-03-22,187,14.4%
2015-16,OKC,HOU,2016-03-22,524,50.0%
2015-16,ATL,WAS,2016-03-21,251,-37.2%
2015-16,BOS,ORL,2016-03-21,506,-25.2%
2015-16,CHA,SAS,2016-03-21,325,101.6%
2015-16,CHI,SAC,2016-03-21,122,4.0%
2015-16,CLE,DEN,2016-03-21,26,30.0%
2015-16,DET,MIL,2016-03-21,36,-38.2%
2015-16,IND,PHI,2016-03-21,95,-34.6%
2015-16,MIN,GSW,2016-03-21,5,132.4%
2015-16,PHX,MEM,2016-03-21,190,-34.6%
2015-16,DAL,POR,2016-03-20,322,10.0%
2015-16,MIL,UTA,2016-03-20,20,-95.7%
2015-16,NOP,LAC,2016-03-20,228,36.3%
2015-16,NYK,SAC,2016-03-20,1250,4.7%
2015-16,PHI,BOS,2016-03-20,12,-1.1%
2015-16,TOR,ORL,2016-03-20,717,53.1%
2015-16,ATL,HOU,2016-03-19,477,27.8%
2015-16,CHA,DEN,2016-03-19,220,29.0%
2015-16,CHI,UTA,2016-03-19,405,11.7%
2015-16,DET,BRK,2016-03-19,125,17.1%
2015-16,IND,OKC,2016-03-19,348,108.3%
2015-16,MEM,LAC,2016-03-19,409,86.2%
2015-16,SAS,GSW,2016-03-19,82,275.8%
2015-16,WAS,NYK,2016-03-19,622,44.6%
2015-16,DAL,GSW,2016-03-18,697,247.7%
2015-16,DET,SAC,2016-03-18,122,-1.6%
2015-16,HOU,MIN,2016-03-18,41,-17.0%
2015-16,LAL,PHX,2016-03-18,426,14.1%
2015-16,NOP,POR,2016-03-18,133,-10.2%
2015-16,ORL,CLE,2016-03-18,467,189.5%
2015-16,PHI,OKC,2016-03-18,15,106.1%
2015-16,TOR,BOS,2016-03-18,870,70.0%
2015-16,ATL,DEN,2016-03-17,171,-46.5%
2015-16,CHI,BRK,2016-03-17,148,4.5%
2015-16,IND,TOR,2016-03-17,99,-25.8%
2015-16,MIL,MEM,2016-03-17,13,-96.9%
2015-16,PHI,WAS,2016-03-17,1,-38.1%
2015-16,SAS,POR,2016-03-17,58,22.4%
2015-16,UTA,PHX,2016-03-17,1,39.2%
2015-16,BOS,OKC,2016-03-16,784,94.7%
2015-16,CHA,ORL,2016-03-16,85,16.0%
2015-16,CLE,DAL,2016-03-16,35,101.7%
2015-16,DET,ATL,2016-03-16,77,-19.9%
2015-16,GSW,NYK,2016-03-16,2740,61.2%
2015-16,HOU,LAC,2016-03-16,86,29.8%
2015-16,MEM,MIN,2016-03-16,164,-23.9%
2015-16,SAC,NOP,2016-03-16,112,-40.9%
2015-16,WAS,CHI,2016-03-16,488,28.0%
2015-16,IND,BOS,2016-03-15,160,1.8%
2015-16,LAL,SAC,2016-03-15,412,5.4%
2015-16,MIL,TOR,2016-03-15,15,-96.9%
2015-16,ORL,DEN,2016-03-15,298,-21.5%
2015-16,SAS,LAC,2016-03-15,55,12.4%
2015-16,CHA,DAL,2016-03-14,89,28.5%
2015-16,GSW,NOP,2016-03-14,2497,51.0%
2015-16,HOU,MEM,2016-03-14,39,-10.9%
2015-16,OKC,POR,2016-03-14,865,43.1%
2015-16,PHX,MIN,2016-03-14,274,-27.4%
2015-16,TOR,CHI,2016-03-14,708,88.1%
2015-16,UTA,CLE,2016-03-14,1,168.9%
2015-16,WAS,DET,2016-03-14,287,-43.2%
2015-16,ATL,IND,2016-03-13,330,-24.1%
2015-16,LAC,CLE,2016-03-13,691,164.4%
2015-16,LAL,NYK,2016-03-13,407,60.9%
2015-16,SAC,UTA,2016-03-13,236,-30.8%
2015-16,ATL,MEM,2016-03-12,414,-8.6%
2015-16,CHA,HOU,2016-03-12,320,91.5%
2015-16,DAL,IND,2016-03-12,439,28.1%
2015-16,DEN,WAS,2016-03-12,12,30.9%
2015-16,GSW,PHX,2016-03-12,2630,96.3%
2015-16,MIL,NOP,2016-03-12,38,-94.7%
2015-16,PHI,DET,2016-03-12,7,-15.3%
2015-16,POR,ORL,2016-03-12,613,42.8%
2015-16,SAS,OKC,2016-03-12,47,108.8%
2015-16,TOR,MIA,2016-03-12,819,125.9%
2015-16,BOS,HOU,2016-03-11,728,64.7%
2015-16,CHA,DET,2016-03-11,143,31.7%
2015-16,CHI,MIA,2016-03-11,632,22.1%
2015-16,GSW,POR,2016-03-11,2617,101.8%
2015-16,LAC,NYK,2016-03-11,595,12.2%
2015-16,MEM,NOP,2016-03-11,293,9.3%
2015-16,OKC,MIN,2016-03-11,875,44.5%
2015-16,PHI,BRK,2016-03-11,7,-27.1%
2015-16,SAC,ORL,2016-03-11,240,-31.3%
2015-16,DEN,PHX,2016-03-10,13,-21.4%
2015-16,LAL,CLE,2016-03-10,453,139.4%
2015-16,SAS,CHI,2016-03-10,52,36.4%
2015-16,TOR,ATL,2016-03-10,468,7.2%
2015-16,BOS,MEM,2016-03-09,443,-21.4%
2015-16,CHA,NOP,2016-03-09,53,29.1%
2015-16,DAL,DET,2016-03-09,274,-9.3%
2015-16,GSW,UTA,2016-03-09,2405,31.3%
2015-16,MIL,MIA,2016-03-09,34,-96.1%
2015-16,OKC,LAC,2016-03-09,522,45.0%
2015-16,PHI,HOU,2016-03-09,15,2.3%
2015-16,PHX,NYK,2016-03-09,331,-24.8%
2015-16,SAC,CLE,2016-03-09,372,28.5%
2015-16,DEN,NYK,2016-03-08,17,15.4%
2015-16,LAL,ORL,2016-03-08,323,-10.1%
2015-16,MIN,SAS,2016-03-08,4,63.9%
2015-16,POR,WAS,2016-03-08,343,-2.1%
2015-16,TOR,BRK,2016-03-08,466,-8.9%
2015-16,UTA,ATL,2016-03-08,1,15.2%
2015-16,CHA,MIN,2016-03-07,97,28.9%
2015-16,CHI,MIL,2016-03-07,87,1.7%
2015-16,CLE,MEM,2016-03-07,28,21.7%
2015-16,DAL,LAC,2016-03-07,247,25.9%
2015-16,GSW,ORL,2016-03-07,2550,38.1%
2015-16,IND,SAS,2016-03-07,237,51.7%
2015-16,NOP,SAC,2016-03-07,116,-43.6%
2015-16,DEN,DAL,2016-03-06,19,33.1%
2015-16,DET,POR,2016-03-06,104,14.6%
2015-16,LAL,GSW,2016-03-06,480,163.9%
2015-16,MEM,PHX,2016-03-06,206,-2.7%
2015-16,MIL,OKC,2016-03-06,48,-89.3%
2015-16,TOR,HOU,2016-03-06,609,58.1%
2015-16,CHI,HOU,2016-03-05,576,25.9%
2015-16,CLE,BOS,2016-03-05,58,174.2%
2015-16,LAC,ATL,2016-03-05,564,-12.0%
2015-16,NOP,UTA,2016-03-05,143,-5.0%
2015-16,NYK,DET,2016-03-05,1231,24.3%
2015-16,SAS,SAC,2016-03-05,67,-18.9%
2015-16,WAS,IND,2016-03-05,579,11.3%
2015-16,BOS,NYK,2016-03-04,722,56.2%
2015-16,CHA,IND,2016-03-04,187,43.9%
2015-16,CLE,WAS,2016-03-04,45,135.9%
2015-16,DEN,BRK,2016-03-04,11,-27.0%
2015-16,LAL,ATL,2016-03-04,305,11.7%
2015-16,MEM,UTA,2016-03-04,203,-2.5%
2015-16,MIL,MIN,2016-03-04,40,-95.0%
2015-16,ORL,PHX,2016-03-04,244,-16.6%
2015-16,PHI,MIA,2016-03-04,11,25.7%
2015-16,TOR,POR,2016-03-04,610,52.9%
2015-16,DAL,SAC,2016-03-03,166,-18.9%
2015-16,GSW,OKC,2016-03-03,2979,151.7%
2015-16,NOP,SAS,2016-03-03,236,30.6%
2015-16,BOS,POR,2016-03-02,462,-22.1%
2015-16,DEN,LAL,2016-03-02,72,167.4%
2015-16,HOU,NOP,2016-03-02,65,-42.0%
2015-16,LAC,OKC,2016-03-02,491,38.6%
2015-16,MEM,SAC,2016-03-02,124,-35.1%
2015-16,MIL,IND,2016-03-02,8,-96.8%
2015-16,ORL,CHI,2016-03-02,353,68.6%
2015-16,PHI,CHA,2016-03-02,6,-36.2%
2015-16,SAS,DET,2016-03-02,36,3.7%
2015-16,TOR,UTA,2016-03-02,513,-5.8%
2015-16,CHA,PHX,2016-03-01,146,14.1%
2015-16,DAL,ORL,2016-03-01,137,-19.4%
2015-16,GSW,ATL,2016-03-01,2359,44.5%
2015-16,LAL,BRK,2016-03-01,308,-0.7%
2015-16,NYK,POR,2016-03-01,754,-14.9%
2015-16,BOS,UTA,2016-02-29,308,-36.0%
2015-16,CLE,IND,2016-02-29,31,26.4%
2015-16,DEN,MEM,2016-02-29,6,-15.1%
2015-16,LAC,BRK,2016-02-29,268,-49.1%
2015-16,MIL,HOU,2016-02-29,11,-96.2%
2015-16,SAC,OKC,2016-02-29,284,-8.4%
2015-16,WAS,PHI,2016-02-29,230,-58.9%
2015-16,ATL,CHA,2016-02-28,346,-28.1%
2015-16,DAL,MIN,2016-02-28,223,-12.4%
2015-16,DET,TOR,2016-02-28,163,41.0%
2015-16,IND,POR,2016-02-28,151,-5.4%
2015-16,NYK,MIA,2016-02-28,1250,34.7%
2015-16,ORL,PHI,2016-02-28,247,-27.8%
2015-16,WAS,CLE,2016-02-28,670,187.0%
2015-16,BOS,MIA,2016-02-27,888,123.1%
2015-16,CHI,POR,2016-02-27,543,19.1%
2015-16,HOU,SAS,2016-02-27,89,124.0%
2015-16,MIL,DET,2016-02-27,43,-93.2%
2015-16,NOP,MIN,2016-02-27,234,-6.8%
2015-16,OKC,GSW,2016-02-27,1150,308.0%
2015-16,PHX,MEM,2016-02-27,187,-34.1%
2015-16,UTA,BRK,2016-02-27,1,29.8%
2015-16,ATL,CHI,2016-02-26,547,35.3%
2015-16,DAL,DEN,2016-02-26,311,10.2%
2015-16,IND,CHA,2016-02-26,177,8.8%
2015-16,LAL,MEM,2016-02-26,384,16.3%
2015-16,NYK,ORL,2016-02-26,927,4.4%
