Season,GM,DAY,DATE,ET,LOCAL,AWAY,HOME,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV
2017-18,158,Tue,2017-11-07,7:00 PM,10:00 PM,OKC,SAC,FSOK,150.0,7.95,14.4,56.1,,NBCSCA,150.0,1.7,3,24,32,NBA TV,TSN
2017-18,159,Wed,2017-11-08,7:00 PM,7:00 PM,IND,DET,FSIND,150.0,3,5.0,31.0,,FSD,150.0,1.9,3,33,46,,
2017-18,160,Wed,2017-11-08,7:00 PM,7:00 PM,NYK,ORL,MSG,150.0,2.1,3.0,148.0,168.0,FSFL,150.0,0.96,1.6,14.6,19,,
2017-18,161,Wed,2017-11-08,8:00 PM,8:00 PM,LAL,BOS,SPECSN/D,150.0,1.4,3.0,72.0,96.0,NBCSB,,,,,,ESPN,TSN
2017-18,162,Wed,2017-11-08,7:00 PM,9:00 PM,MIA,PHX,FSSUN,150.0,2.7,5.0,46.0,56.0,FSA,150.0,0.8,1,15,23,,NBAC
2017-18,163,Wed,2017-11-08,7:30 PM,10:30 PM,MIN,GSW,FSNTH,150.0,2.3,6.0,41.0,58.0,NBCSBA,150.0,9.1,17,223,326,ESPN,TSN
2017-18,164,Thu,2017-11-09,7:00 PM,7:00 PM,LAL,WAS,SPECSN/D,150.0,1.2,3.0,63.0,90.0,NBCSWA,150.0,3,5,75,102,,
2017-18,165,Thu,2017-11-09,7:30 PM,7:30 PM,NOP,TOR,FSNO,150.0,1.4,5.0,9.0,,SN1,,,,,,,SN1
2017-18,166,Thu,2017-11-09,7:00 PM,8:00 PM,CLE,HOU,,,,,,,,,,,,,TNT,
2017-18,167,Thu,2017-11-09,7:00 PM,10:00 PM,PHI,SAC,NBCSPA+,150.0,2.1,4.0,59.0,74.0,NBCSCA,150.0,2.1,3,29,46,,
2017-18,168,Thu,2017-11-09,8:30 PM,10:30 PM,OKC,DEN,FSOK,150.0,6.47,12.9,45.5,,,,,,,,TNT,SN1
2017-18,169,Fri,2017-11-10,7:00 PM,7:00 PM,ATL,DET,FSSE-ATL,150.0,0.6,1.0,14.0,16.0,FSD,150.0,2,4,36,44,,
2017-18,170,Fri,2017-11-10,7:30 PM,7:30 PM,CHA,BOS,FSSE-CHA,150.0,1.24,2.0,14.4,16.0,NBCSB,165.0,5,9,122,184,,NBAC
2017-18,171,Fri,2017-11-10,7:00 PM,8:00 PM,IND,CHI,FSIND,135.0,3.4,6.0,35.0,,NBCSCH,135.0,2.4,4,69,95,,
2017-18,172,Fri,2017-11-10,8:00 PM,9:00 PM,LAC,OKC,FSPT,165.0,0.9,2.0,50.0,73.0,FSOK,165.0,9.572727273,15.81818182,67.54545455,,,
2017-18,173,Fri,2017-11-10,8:00 PM,9:00 PM,MIL,SAS,FSWIS,150.0,2.5,4.0,21.0,,KMYS,150.0,6.6,12,61,,ESPN,TSN2
2017-18,174,Fri,2017-11-10,7:00 PM,9:00 PM,ORL,PHX,FSFL,150.0,1,2.0,16.0,19.0,FSA,150.0,0.9,2,17,26,,
2017-18,175,Fri,2017-11-10,7:00 PM,9:00 PM,MIA,UTA,FSSUN,150.0,2.8,5.0,46.0,58.0,ATTSN-RM,150.0,3.87,7.7,36.8,,,
2017-18,176,Fri,2017-11-10,7:00 PM,10:00 PM,BRK,POR,YES,135.0,0.3,1.0,18.0,24.0,NBCSNW,150.0,3.2,6,38,49,,NBAC
2017-18,177,Sat,2017-11-11,7:00 PM,7:00 PM,ATL,WAS,FSSE-ATL,150.0,0.4,1.0,11.0,15.0,NBCSWA,150.0,1.8,4,46,58,,
2017-18,178,Sat,2017-11-11,6:00 PM,7:00 PM,LAC,NOP,FSPT,150.0,0.6,1.0,29.0,32.0,FSNO,165.0,1.109090909,1.6,7,,,
2017-18,179,Sat,2017-11-11,8:00 PM,8:00 PM,SAC,NYK,NBCSCA,150.0,0.8,2.0,12.0,14.0,MSG,150.0,1.9,4,137,157,,
2017-18,180,Sat,2017-11-11,7:00 PM,8:00 PM,MEM,HOU,FSSE-MEM,135.0,0.622222222,1.0,3.888888889,,ATTSN-SW,135.0,1.1,2,28,44,,
2017-18,181,Sat,2017-11-11,7:30 PM,8:30 PM,CLE,DAL,FSO,150.0,6.3,10.0,91.0,115.0,FSSW-DAL,150.0,0.9,2,23,28,,SN1
2017-18,182,Sat,2017-11-11,7:30 PM,8:30 PM,LAL,MIL,SPECSN/D,150.0,1.5,3.0,78.0,133.0,FSWIS,150.0,2.5,4,22,,,NBAC
2017-18,183,Sat,2017-11-11,7:30 PM,8:30 PM,CHI,SAS,NBCSCH,135.0,0.8,2.0,28.0,39.0,FSSW-SA,135.0,5.4,9,50,,NBA TV,
2017-18,184,Sat,2017-11-11,5:30 PM,8:30 PM,PHI,GSW,NBCSPA,150.0,2.5,4.0,71.0,90.0,NBCSBA,150.0,9.8,21,240,350,,TSN2
2017-18,185,Sat,2017-11-11,7:00 PM,9:00 PM,ORL,DEN,FSFL,135.0,0.2,0.0,3.0,4.0,ALT,135.0,0.8,1,12,14,,
2017-18,186,Sat,2017-11-11,7:00 PM,9:00 PM,MIN,PHX,FSNTH+,150.0,2.2,4.0,37.0,56.0,FSA,150.0,1,2,18,27,,
2017-18,187,Sat,2017-11-11,7:00 PM,9:00 PM,BRK,UTA,YES,150.0,0.2,0.0,18.0,22.0,ATTSN-RM,150.0,3.42,6.9,32.4,,,
2017-18,188,Sun,2017-11-12,3:30 PM,3:30 PM,TOR,BOS,SN1,,,,,,NBCSB,150.0,3.1,6,76,105,,SN/SN1
2017-18,189,Sun,2017-11-12,4:00 PM,4:00 PM,MIA,DET,FSSUN,135.0,2.4,5.0,41.0,56.0,FSD,135.0,1.5,3,27,44,,
2017-18,190,Sun,2017-11-12,6:00 PM,6:00 PM,HOU,IND,ATTSN-SW,135.0,1,2.0,25.0,43.0,FSIND,135.0,2.2,3,23,,,SN1
2017-18,191,Sun,2017-11-12,6:00 PM,7:00 PM,DAL,OKC,FSSW-DAL,150.0,0.4,1.0,10.0,16.0,FSOK,150.0,6.99,10.9,49.4,,,NBAC
2017-18,192,Mon,2017-11-13,7:00 PM,7:00 PM,SAC,WAS,NBCSCA,135.0,0.7,2.0,10.0,14.0,NBCSWA,135.0,2.1,4,53,71,NBA TV,
2017-18,193,Mon,2017-11-13,7:30 PM,7:30 PM,CLE,NYK,FSO,165.0,7.6,12.0,111.0,153.0,MSG,165.0,3.9,6,274,363,,SN1
2017-18,194,Mon,2017-11-13,7:00 PM,8:00 PM,MEM,MIL,FSSE-MEM,150.0,1.87,2.5,12.0,,FSWIS,150.0,2.5,4,22,,,NBAC
2017-18,195,Mon,2017-11-13,7:00 PM,8:00 PM,ATL,NOP,FSSE-ATL,135.0,0.3,1.0,8.0,13.0,FSNO,150.0,1.09,1.7,7,,,
2017-18,196,Mon,2017-11-13,7:00 PM,9:00 PM,LAL,PHX,SPECSN/D,150.0,2.2,4.0,115.0,178.0,FSA,135.0,1.3,2,24,37,,
2017-18,197,Mon,2017-11-13,7:00 PM,9:00 PM,MIN,UTA,FSNTH,135.0,2.8,5.0,49.0,60.0,ATTSN-RM,150.0,2.75,5.2,26.1,,,
2017-18,198,Mon,2017-11-13,7:00 PM,10:00 PM,DEN,POR,ALT,135.0,0.3,1.0,5.0,7.0,NBCSNW,150.0,3.3,6,39,53,,
2017-18,199,Mon,2017-11-13,7:30 PM,10:30 PM,ORL,GSW,FSFL,135.0,0.8,2.0,14.0,19.0,NBCSBA,135.0,11,19,271,394,,SN1
2017-18,200,Mon,2017-11-13,7:30 PM,10:30 PM,PHI,LAC,NBCSPA,165.0,2.3,5.0,66.0,84.0,FSPT,165.0,1,2,52,60,,NBAC
2017-18,201,Tue,2017-11-14,7:30 PM,7:30 PM,BOS,BRK,NBCSB,150.0,5.6,9.0,137.0,189.0,YES,150.0,1.3,2,92,133,,
2017-18,202,Tue,2017-11-14,7:00 PM,8:00 PM,TOR,HOU,TSN,,,,,,ATTSN-SW,165.0,2.1,3,51,76,NBA TV,TSN
2017-18,203,Tue,2017-11-14,7:30 PM,8:30 PM,SAS,DAL,KENS,150.0,11,18.0,102.0,,FSSW-DAL,150.0,0.5,1,13,16,,
2017-18,204,Wed,2017-11-15,7:30 PM,7:30 PM,SAC,ATL,NBCSCA,135.0,0.8,2.0,12.0,17.0,FSSE-ATL,150.0,0.7,1,17,28,,
2017-18,205,Wed,2017-11-15,7:30 PM,7:30 PM,WAS,MIA,NBCSWA,150.0,2.1,4.0,52.0,75.0,FSSUN,150.0,2.4,4,40,55,,
2017-18,206,Wed,2017-11-15,7:30 PM,7:30 PM,UTA,NYK,ATTSN-RM,150.0,3.25,6.6,30.7,,MSG,150.0,2.2,4,157,183,,
2017-18,207,Wed,2017-11-15,8:00 PM,8:00 PM,CLE,CHA,FSO,150.0,6,9.0,87.0,110.0,,,,,,,ESPN,
2017-18,208,Wed,2017-11-15,7:00 PM,8:00 PM,IND,MEM,FSIND,150.0,2.6,4.0,26.0,,FSSE-MEM,150.0,2.23,3.3,14.4,,,
2017-18,209,Wed,2017-11-15,7:00 PM,8:00 PM,DET,MIL,FSD,150.0,2.1,3.0,37.0,40.0,FSWIS,150.0,3.5,6,31,,,
2017-18,210,Wed,2017-11-15,7:00 PM,8:00 PM,SAS,MIN,FSSW-SA,135.0,6.9,12.0,64.0,,FSNTH,135.0,4,7,69,89,,
2017-18,211,Wed,2017-11-15,7:00 PM,8:00 PM,TOR,NOP,SN1,,,,,,FSNO,150.0,1.65,2.2,10.3,,,SN1
2017-18,212,Wed,2017-11-15,7:00 PM,8:00 PM,CHI,OKC,NBCSCH,150.0,1.5,3.0,49.0,63.0,FSOK,150.0,8.68,13.7,61.2,,,
2017-18,213,Wed,2017-11-15,7:00 PM,10:00 PM,ORL,POR,FSFL,135.0,0.5,1.0,7.0,8.0,NBCSNW,135.0,4,7,47,58,,NBAC
2017-18,214,Wed,2017-11-15,7:30 PM,10:30 PM,PHI,LAL,NBCSPA,150.0,2.4,6.0,69.0,91.0,,,,,,,ESPN,SN1
2017-18,215,Thu,2017-11-16,8:00 PM,8:00 PM,GSW,BOS,NBCSBA,165.0,7.9,16.0,195.0,278.0,,,,,,,TNT,SN1
2017-18,216,Thu,2017-11-16,8:30 PM,10:30 PM,HOU,PHX,ATTSN-SW,150.0,0.8,2.0,20.0,23.0,,,,,,,TNT,SN1
2017-18,217,Fri,2017-11-17,7:00 PM,7:00 PM,DET,IND,FSD,135.0,2.3,4.0,42.0,51.0,FSIND,150.0,4,7,41,,,
2017-18,218,Fri,2017-11-17,7:00 PM,7:00 PM,MIA,WAS,FSSUN,150.0,2,4.0,34.0,40.0,NBCSWA,150.0,2.3,5,57,76,,
2017-18,219,Fri,2017-11-17,7:30 PM,7:30 PM,UTA,BRK,ATTSN-RM,150.0,3.42,7.4,32.2,,YES,135.0,0.3,1,22,25,,
2017-18,220,Fri,2017-11-17,7:30 PM,7:30 PM,LAC,CLE,FSPT,165.0,0.9,2.0,50.0,64.0,FSO,165.0,8.9,15,128,209,,
2017-18,221,Fri,2017-11-17,7:30 PM,7:30 PM,NYK,TOR,MSG,135.0,1.89,3.0,137.0,170.0,SN1,,,,,,,SN1
2017-18,222,Fri,2017-11-17,7:00 PM,8:00 PM,CHA,CHI,FSSE-CHA,150.0,1.26,2.2,14.3,16.0,WGN,150.0,4.3,8,142,205,,
2017-18,223,Fri,2017-11-17,7:00 PM,8:00 PM,OKC,SAS,FSOK,150.0,7.19,11.8,50.9,,FSSW-SA,150.0,5.7,10,53,,ESPN,
2017-18,224,Fri,2017-11-17,7:30 PM,8:30 PM,MIN,DAL,FSNTH,135.0,3.3,6.0,57.0,86.0,FSSW-DAL,135.0,0.6,1,17,17,,
2017-18,225,Fri,2017-11-17,7:00 PM,10:00 PM,POR,SAC,NBCSNW,150.0,2.8,5.0,33.0,49.0,NBCSCA,135.0,0.8,2,12,20,,
2017-18,226,Fri,2017-11-17,8:30 PM,10:30 PM,NOP,DEN,,,,,,,ALT,150.0,0.3,1,5,7,ESPN,NBAC
2017-18,227,Fri,2017-11-17,7:30 PM,10:30 PM,PHX,LAL,FSA,135.0,0.7,1.0,14.0,19.0,SPECSN/D,135.0,2.3,4,120,175,,SN1
2017-18,228,Sat,2017-11-18,7:00 PM,7:00 PM,LAC,CHA,FSPT,150.0,0.4,1.0,20.0,26.0,FSSE-CHA,135.0,0.888888889,1.555555556,10.22222222,13,,
2017-18,229,Sat,2017-11-18,7:00 PM,7:00 PM,UTA,ORL,ATTSN-RM,150.0,2.95,6.6,28.0,,FSFL,150.0,0.6,1,9,12,,
2017-18,230,Sat,2017-11-18,7:30 PM,7:30 PM,BOS,ATL,NBCSB,150.0,6.3,12.0,154.0,223.0,FSSE-ATL,150.0,0.7,1,17,24,,
2017-18,231,Sat,2017-11-18,7:30 PM,7:30 PM,GSW,PHI,NBCSBA,150.0,8.3,21.0,203.0,289.0,NBCSPA,150.0,4.3,7,123,177,,TSN
2017-18,232,Sat,2017-11-18,7:00 PM,8:00 PM,HOU,MEM,ATTSN-SW,150.0,1.6,3.0,40.0,53.0,FSSE-MEM,150.0,1.66,2.4,10.8,,,
2017-18,233,Sat,2017-11-18,8:00 PM,9:00 PM,MIL,DAL,FSWIS,150.0,1.6,3.0,14.0,,FSSW-DAL,135.0,0.7,1,17,20,,NBAC
2017-18,234,Sat,2017-11-18,7:00 PM,10:00 PM,SAC,POR,NBCSCA,135.0,0.7,1.0,10.0,17.0,NBCSNW,150.0,2.5,5,30,41,,TSN
2017-18,237,Sun,2017-11-19,3:30 PM,3:30 PM,WAS,TOR,NBCSWA,150.0,0.5,1.0,13.0,17.0,SN1,,,,,,,SN1
2017-18,235,Sun,2017-11-19,5:00 PM,5:00 PM,IND,MIA,FSIND,135.0,2.9,5.0,30.0,,FSSUN,135.0,1.1,2,19,27,,
2017-18,236,Sun,2017-11-19,6:00 PM,6:00 PM,GSW,BRK,NBCSBA,150.0,7.4,19.0,180.0,254.0,YES,150.0,0.8,1,56,71,,
2017-18,238,Sun,2017-11-19,6:00 PM,7:00 PM,DET,MIN,FSD+,150.0,0.8,1.0,15.0,17.0,FSNTH,150.0,2.8,5,48,64,,
2017-18,239,Sun,2017-11-19,6:00 PM,8:00 PM,CHI,PHX,NBCSCH,150.0,1.4,2.0,47.0,65.0,FSA,135.0,0.6,1,12,25,,NBAC
2017-18,240,Sun,2017-11-19,6:30 PM,9:30 PM,DEN,LAL,ALT,150.0,0.5,1.0,8.0,9.0,SPECSN/D,150.0,2.1,4,113,168,,SN1
2017-18,241,Mon,2017-11-20,7:00 PM,7:00 PM,MIN,CHA,FSNTH,150.0,2.4,4.0,41.0,63.0,FSSE-CHA,150.0,1.13,1.5,13,15,,
2017-18,242,Mon,2017-11-20,7:00 PM,7:00 PM,CLE,DET,FSO,135.0,7.8,12.0,113.0,157.0,FSD,135.0,1.9,3,34,41,,TSN2
2017-18,243,Mon,2017-11-20,7:00 PM,7:00 PM,IND,ORL,FSIND,150.0,3.2,5.0,33.0,,FSFL,150.0,0.8,1,13,16,NBA TV,NBAC
2017-18,244,Mon,2017-11-20,7:00 PM,7:00 PM,UTA,PHI,ATTSN-RM,150.0,2.86,5.9,26.9,,NBCSPA,150.0,2.9,4,82,113,,
2017-18,245,Mon,2017-11-20,7:30 PM,7:30 PM,LAC,NYK,FSPT,150.0,0.4,1.0,22.0,29.0,MSG,150.0,2.4,4,170,213,,
2017-18,246,Mon,2017-11-20,7:00 PM,8:00 PM,POR,MEM,NBCSNW,150.0,2.7,5.0,32.0,43.0,FSSE-MEM,150.0,1.57,2.2,10.2,,,
2017-18,247,Mon,2017-11-20,7:00 PM,8:00 PM,WAS,MIL,NBCSWA,135.0,1.6,3.0,40.0,48.0,FSWIS,135.0,1.9,3,17,,,
2017-18,248,Mon,2017-11-20,7:00 PM,8:00 PM,OKC,NOP,FSOK,165.0,6.545454545,9.909090909,46.09090909,,FSNO,165.0,1.636363636,2.181818182,10.54545455,,,
2017-18,249,Mon,2017-11-20,7:30 PM,8:30 PM,BOS,DAL,NBCSB,165.0,5.5,9.0,133.0,181.0,FSSW-DAL,165.0,0.8,1,22,31,,
2017-18,250,Mon,2017-11-20,7:30 PM,8:30 PM,ATL,SAS,FSSE-ATL,135.0,0.1,0.0,2.0,4.0,FSSW-SA,135.0,6.2,10,58,,,
2017-18,251,Mon,2017-11-20,7:00 PM,10:00 PM,DEN,SAC,ALT,135.0,0.3,1.0,5.0,5.0,NBCSCA,135.0,1.8,3,26,36,,NBAC
2017-18,252,Tue,2017-11-21,7:30 PM,10:30 PM,CHI,LAL,WGN,150.0,3.1,6.0,102.0,138.0,SPECSN/D,150.0,2.8,5,150,186,NBA TV,SN1
2017-18,253,Wed,2017-11-22,7:00 PM,7:00 PM,WAS,CHA,NBCSWA+,165.0,1.1,2.0,28.0,50.0,FSSE-CHA,165.0,1.3,2.272727273,15,26,,
2017-18,254,Wed,2017-11-22,7:00 PM,7:00 PM,BRK,CLE,YES,150.0,0.5,1.0,37.0,61.0,FSO,135.0,9.8,16,142,220,,
2017-18,255,Wed,2017-11-22,7:00 PM,7:00 PM,POR,PHI,NBCSNW,150.0,2.4,5.0,28.0,36.0,NBCSPA,150.0,3.7,6,105,154,,
2017-18,256,Wed,2017-11-22,7:30 PM,7:30 PM,LAC,ATL,FSPT,150.0,1.6,3.0,84.0,121.0,FSSE-ATL,135.0,0.3,1,8,12,,
2017-18,257,Wed,2017-11-22,7:30 PM,7:30 PM,BOS,MIA,NBCSB,150.0,5.4,10.0,132.0,221.0,FSSUN,165.0,3.4,6,56,68,,
2017-18,258,Wed,2017-11-22,7:30 PM,7:30 PM,TOR,NYK,TSN,,,,,,MSG,150.0,2.3,4,162,227,,TSN
2017-18,259,Wed,2017-11-22,7:00 PM,8:00 PM,DEN,HOU,ALT2,135.0,0.2,0.0,2.555555556,3.0,ATTSN-SW,135.0,2.1,4,52,83,,
2017-18,260,Wed,2017-11-22,7:00 PM,8:00 PM,DAL,MEM,FSSW-DAL,150.0,0.5,1.0,13.0,12.0,FSSE-MEM,150.0,1.79,2.5,11.6,,,
2017-18,261,Wed,2017-11-22,7:00 PM,8:00 PM,ORL,MIN,FSFL,150.0,0.7,1.0,11.0,20.0,FSNTH+,150.0,1.6,3,28,35,,
2017-18,262,Wed,2017-11-22,7:00 PM,8:00 PM,SAS,NOP,FSSW-SA,135.0,5.8,10.0,54.0,,FSNO,135.0,1.088888889,1.666666667,7,,,
2017-18,263,Wed,2017-11-22,7:00 PM,8:00 PM,GSW,OKC,NBCSBA,150.0,6.9,16.0,169.0,267.0,FSOK,150.0,6.554545455,10.90909091,47,,ESPN,
2017-18,264,Wed,2017-11-22,7:00 PM,9:00 PM,MIL,PHX,FSWIS,180.0,2.9,5.0,25.0,,FSA,165.0,1,2,20,28,,SN1
2017-18,265,Wed,2017-11-22,7:00 PM,9:00 PM,CHI,UTA,NBCSCH,,,,,,ATTSN-RM,135.0,4.366666667,9.111111111,41.44444444,,,
2017-18,266,Wed,2017-11-22,7:30 PM,10:30 PM,LAL,SAC,SPECSN/D,150.0,1.6,3.0,84.0,121.0,NBCSCA,150.0,0.3,1,4,6,ESPN,TSN
2017-18,267,Fri,2017-11-24,12:00 PM,12:00 PM,POR,BRK,NBCSNW,150.0,1.5,5.0,18.0,28.0,YES,150.0,0.5,1,32,33,,NBAC
2017-18,268,Fri,2017-11-24,7:30 PM,7:30 PM,NYK,ATL,MSG,135.0,2.5,5.0,179.0,240.0,FSSE-ATL,135.0,0.4,1,10,18,,
2017-18,269,Fri,2017-11-24,7:30 PM,7:30 PM,ORL,BOS,FSFL,135.0,0.5,1.0,7.0,8.0,NBCSB,135.0,4.7,9,114,172,,
2017-18,270,Fri,2017-11-24,8:00 PM,8:00 PM,CHA,CLE,FSSE-CHA,135.0,1.577777778,2.555555556,18.22222222,21.33,FSO,135.0,10.7,17,155,222,NBA TV,
2017-18,271,Fri,2017-11-24,8:00 PM,8:00 PM,TOR,IND,SN1,,,,,,FSIND,150.0,3.5,6,36,,,SN1
2017-18,272,Fri,2017-11-24,7:00 PM,8:00 PM,MIA,MIN,FSSUN,150.0,2.1,4.0,34.0,43.0,FSNTH,135.0,2.6,5,45,75,,
2017-18,273,Fri,2017-11-24,7:00 PM,8:00 PM,DET,OKC,FSD+,135.0,1.6,3.0,29.0,38.0,FSOK,135.0,8.4,14,59.11111111,,,
2017-18,274,Fri,2017-11-24,7:00 PM,9:00 PM,MEM,DEN,FSSE-MEM,150.0,1.88,2.8,12.2,,ALT,150.0,0.6,1,9,12,,
2017-18,275,Fri,2017-11-24,7:00 PM,9:00 PM,NOP,PHX,FSNO,150.0,0.91,1.3,5.8,,FSA+,135.0,0.3,1,6,9,,
2017-18,276,Fri,2017-11-24,7:30 PM,10:30 PM,CHI,GSW,NBCSCH,135.0,1.5,3.0,50.0,67.0,NBCSBA,135.0,8.5,19,207,352,NBA TV,SN1
2017-18,277,Sat,2017-11-25,7:00 PM,7:00 PM,SAS,CHA,FSSW-SA,150.0,6,11.0,56.0,,FSSE-CHA,150.0,0.59,1,6.8,9.2,,
2017-18,278,Sat,2017-11-25,7:00 PM,7:00 PM,ORL,PHI,FSFL,150.0,0.5,1.0,7.0,10.0,NBCSPA,150.0,2.9,5,83,158,,
2017-18,279,Sat,2017-11-25,7:00 PM,7:00 PM,POR,WAS,NBCSNW,150.0,1.7,3.0,20.0,28.0,NBCSWA,150.0,1.8,4,46,68,,
2017-18,280,Sat,2017-11-25,7:30 PM,7:30 PM,TOR,ATL,TSN,,,,,,FSSE-ATL,135.0,0.3,1,7,10,,TSN
2017-18,281,Sat,2017-11-25,8:00 PM,8:00 PM,BOS,IND,NBCSB,150.0,4.1,8.0,99.0,152.0,FSIND,135.0,3.1,5,32,,,
2017-18,282,Sat,2017-11-25,7:00 PM,8:00 PM,NYK,HOU,MSG,150.0,1.8,3.0,125.0,178.0,ATTSN-SW,150.0,2.3,4,57,82,NBA TV,
2017-18,283,Sat,2017-11-25,7:30 PM,8:30 PM,OKC,DAL,FSOK,135.0,6.333333333,10.11111111,44.55555556,,FSSW-DAL,135.0,0.7,1,19,27,,
2017-18,284,Sat,2017-11-25,5:30 PM,8:30 PM,NOP,GSW,FSNO,150.0,1.38,2.1,8.6,,NBCSBA,150.0,8.2,20,202,299,,
2017-18,285,Sat,2017-11-25,7:00 PM,9:00 PM,MIL,UTA,FSWIS,135.0,2.3,4.0,20.0,,ATTSN-RM,150.0,2.33,4.4,22,,,NBAC
2017-18,286,Sat,2017-11-25,7:00 PM,10:00 PM,LAC,SAC,FSPT,150.0,0.6,1.0,31.0,36.0,NBCSCA,150.0,0.6,1,9,17,,
2017-18,287,Sun,2017-11-26,2:30 PM,3:30 PM,MIA,CHI,FSSUN,150.0,1,2.0,17.0,27.0,WGN,135.0,1.8,4,59,79,,
2017-18,288,Sun,2017-11-26,2:30 PM,3:30 PM,PHX,MIN,FSA,135.0,0.1,0.0,2.0,3.0,FSNTH,135.0,1.8,4,32,42,,NBAC
2017-18,289,Sun,2017-11-26,5:00 PM,6:00 PM,BRK,MEM,YES,135.0,0.2,0.0,16.0,16.0,FSSE-MEM,150.0,1.3,1.8,8.7,,,NBAC
2017-18,290,Mon,2017-11-27,7:00 PM,7:00 PM,ORL,IND,FSFL,150.0,0.6,1.0,9.0,14.0,FSIND,150.0,3.8,6,39,,,
2017-18,291,Mon,2017-11-27,7:00 PM,7:00 PM,CLE,PHI,FSO,135.0,9.5,15.0,137.0,189.0,NBCSPA+,150.0,3.2,5,92,126,,SN1
2017-18,292,Mon,2017-11-27,7:30 PM,7:30 PM,DET,BOS,FSD,150.0,1.96,3.0,35.0,43.0,NBCSB,150.0,4.9,8,118,177,,NBAC
2017-18,293,Mon,2017-11-27,7:30 PM,7:30 PM,POR,NYK,NBCSNW,150.0,2.3,5.0,27.0,31.0,MSG,150.0,1.3,2,95,141,,
2017-18,294,Mon,2017-11-27,7:00 PM,8:00 PM,BRK,HOU,YES,135.0,0.3,0.0,22.0,31.0,ATTSN-SW,150.0,0.8,1,19,27,,
2017-18,295,Mon,2017-11-27,7:30 PM,8:30 PM,DAL,SAS,FSSW-DAL,135.0,0.9,1.0,23.0,27.0,FSSW-SA,135.0,8.7,13,81,,NBA TV,
2017-18,296,Mon,2017-11-27,7:30 PM,10:30 PM,SAC,GSW,NBCSCA,150.0,0.8,1.0,11.0,21.0,NBCSBA,150.0,11.1,20,271,387,,SN1
2017-18,297,Mon,2017-11-27,7:30 PM,10:30 PM,LAL,LAC,SPECSN/D,150.0,2.3,4.0,122.0,179.0,FSPT,165.0,0.8,1,41,63,,
2017-18,298,Tue,2017-11-28,7:00 PM,7:00 PM,MIA,CLE,FSSUN,150.0,3.4,6.0,58.0,93.0,FSO,135.0,10.3,16,148,201,NBA TV,SN1
2017-18,299,Tue,2017-11-28,7:00 PM,8:00 PM,PHX,CHI,FSA,135.0,0.9,2.0,18.0,22.0,WGN,135.0,3.5,6,115,152,,
2017-18,300,Tue,2017-11-28,7:00 PM,8:00 PM,WAS,MIN,NBCSWA,135.0,2.5,4.0,61.0,91.0,FSNTH,135.0,3.7,7,64,86,,TSN2
2017-18,301,Tue,2017-11-28,8:00 PM,10:00 PM,DEN,UTA,ALT,135.0,0.7,1.0,12.0,15.0,ATTSN-RM,135.0,2.1,4,20,,ESPN,NBAC
2017-18,302,Tue,2017-11-28,7:00 PM,10:00 PM,MIL,SAC,FSWIS,150.0,2.5,5.0,21.0,,NBCSCA,150.0,1.9,3,27,35,,
2017-18,303,Wed,2017-11-29,7:00 PM,7:00 PM,PHX,DET,FSA,135.0,0.3,1.0,6.0,8.0,FSD,135.0,2.1,3,37,44,,
2017-18,304,Wed,2017-11-29,7:00 PM,7:00 PM,OKC,ORL,FSOK,150.0,7.42,11.6,52.4,,FSFL,150.0,1.1,2,17,22,,
2017-18,305,Wed,2017-11-29,7:00 PM,7:00 PM,WAS,PHI,NBCSWA,165.0,1.9,3.0,47.0,63.0,NBCSPA,165.0,2.7,4,76,86,NBA TV,
2017-18,306,Wed,2017-11-29,7:30 PM,7:30 PM,MIA,NYK,FSSUN,150.0,2.1,4.0,34.0,50.0,MSG,150.0,2.1,3,146,175,,
2017-18,307,Wed,2017-11-29,7:30 PM,7:30 PM,CHA,TOR,FSSE-CHA,135.0,0.877777778,1.333333333,10.11111111,11.44,SN1,,,,,,,SN1
2017-18,308,Wed,2017-11-29,7:00 PM,8:00 PM,IND,HOU,FSIND,135.0,3.4,5.0,35.0,,ATTSN-SW,135.0,2,3,49,76,,
2017-18,309,Wed,2017-11-29,7:00 PM,8:00 PM,MIN,NOP,FSNTH,135.0,2.9,5.0,50.0,72.0,FSNO,135.0,1.688888889,2.333333333,10.66666667,,,
2017-18,310,Wed,2017-11-29,7:30 PM,8:30 PM,BRK,DAL,YES,150.0,0.3,1.0,24.0,35.0,FSSW-DAL,150.0,1.2,2,31,35,,
2017-18,311,Wed,2017-11-29,7:30 PM,8:30 PM,MEM,SAS,FSSE-MEM,150.0,1.9,2.7,12.1,,FSSW-SA,135.0,9.2,15,85,,,
2017-18,312,Wed,2017-11-29,7:30 PM,10:30 PM,GSW,LAL,NBCSBA,165.0,12,22.0,295.0,442.0,SPECSN/D,165.0,3.6,6,191,280,NBA TV,SN1
2017-18,313,Thu,2017-11-30,7:30 PM,7:30 PM,CLE,ATL,FSO,150.0,10.2,16.0,148.0,214.0,FSSE-ATL,150.0,1.7,3,43,70,,NBAC
